date,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv
2015-04-02,112070.0,0.367188379518072,675.120481927711,14.5070963172805,7.16666666666667,46717549644.7064,341384.272423273,1199712.09749658,15.69228121,4235.5974965809,9.73492021532791,51404371.417707,787470.615147891,211292.0,14007375.0,246.49,7.026596012741064,395.6644368530881,1.001145892345756,0.85233643
2015-04-03,104546.0,0.409840808219178,716.068493150685,14.5070963172805,7.85,46717549644.7064,350673.640380369,1067896.69834402,14.9398179,4120.6983440192,9.37870352652303,43313511.1191549,741739.198570858,194634.0,14011525.0,253.28,7.094859665322996,403.4121743628141,0.9920873066469212,0.85676268
2015-04-04,89651.0,0.340018366013072,585.954248366013,14.5070963172805,7.60833333333333,46717549644.7064,357640.66634819,1205590.6290449,13.74643295,4023.129044903,11.9266217111007,27164527.1447925,466174.890089879,215923.0,14015175.0,254.3,5.199884999496704,299.1708240883864,0.9997151733274612,0.85381712
2015-04-05,95023.0,0.377984493243243,642.047297297297,14.5070963172805,7.55,49446390688.2414,371157.005411998,1082160.05929545,14.83959852,4062.55929545,10.5214243560757,24652241.3699956,456585.221204867,221968.0,14019000.0,253.67,4.804996908168201,356.7277951312284,0.9989281258389212,0.87790912
2015-04-06,107449.0,0.468922150793651,852.769841269841,14.5070963172805,9.46666666666667,49446390688.2414,317081.150318859,942391.439865455,16.08612337,4519.4398654548,8.00774474117734,39917547.2030759,744633.759123805,205697.0,14022700.0,260.52,6.930113441016715,515.2946785813156,0.9990788994512224,0.86213123
2015-04-07,108714.0,0.394002,715.223684210526,14.5070963172805,7.06666666666667,49446390688.2414,390820.952718594,1229555.75469383,15.6944422,4691.7546938316,9.55863390182793,59685095.5586753,798411.02042494,215918.0,14025850.0,255.18,7.34414169679103,414.8322821783855,0.9951810154560412,0.85722526
2015-04-08,110751.0,0.4623826,886.008,14.5070963172805,9.8,49446390688.2414,292501.216185614,1013831.8772282,16.1527751,4579.37722819499,8.15462475450184,65255875.116232,921436.637599782,215255.0,14029650.0,253.9,8.319894516526098,500.2511942970461,0.9929925037911774,0.82735719
2015-04-09,116620.0,0.439197052631579,876.842105263158,14.5070963172805,7.86666666666667,49446390688.2414,351493.058105402,905334.768100351,18.87801779,4959.76810035,7.16847014189392,52157277.9282586,889290.270549432,201791.0,14032775.0,245.0,7.625538248580278,638.8887030998283,0.982578800436774,0.82153081
2015-04-10,112826.0,0.375338046052632,742.276315789474,14.5070963172805,8.63333333333333,49446390688.2414,349035.064692078,1125051.63652566,27.80415534,7251.63652566,8.90326071132332,58927562.6858182,1018464.98026941,218653.0,14036100.0,243.0,9.026864200356387,727.2316363813889,0.9580158783706284,0.7967323
2015-04-11,99429.0,0.392244992857143,710.207142857143,14.5070963172805,7.4,49446390688.2414,336745.097625455,948286.14929616,16.6150047,4286.14929616,8.73312289262937,33078071.319197,629073.650686378,235064.0,14039900.0,236.0,6.326862893988454,449.40816512421287,0.9920734936812936,0.80216867
2015-04-12,86999.0,0.3713127578125,679.6796875,14.5070963172805,8.18333333333333,49446390688.2414,334287.104212131,830709.719453486,14.10159871,3449.7194534856,9.20647803364127,25799044.9106307,482927.673543683,217732.0,14043400.0,236.36,5.550956603451569,361.2840149881001,0.9834466122311616,0.80176151
2015-04-13,115407.0,0.414068128205129,739.788461538462,14.5070963172805,7.46666666666667,49446390688.2414,346577.071278753,1080582.91452837,17.27967925,4507.91452837,8.43190937878154,59196643.2685604,932492.331858967,221789.0,14046600.0,236.5,8.080032683103859,481.44837844550057,0.976881786421708,0.76357046
2015-04-14,110150.0,0.396371973154362,739.261744966443,14.5070963172805,6.08333333333333,49446390688.2414,388362.959305269,901375.649856275,16.02169132,3760.3998562748,7.78168267986044,54738566.4548393,993521.102559648,213708.0,14050500.0,223.01,9.019710418153863,459.5287705350317,0.9803997979079432,0.74489185
2015-04-15,107606.0,0.448382557377049,882.016393442623,14.5070963172805,8.11666666666667,49446390688.2414,302333.189838912,717156.84964451,15.47774603,3597.8496445101,6.19627483708753,48182654.0690775,817384.224744302,186694.0,14054225.0,216.23,7.596084091447522,539.8403557590808,0.9284845827646891,0.75926768
2015-04-16,99046.0,0.365163869565217,717.724637681159,14.5070963172805,8.41666666666667,49446390688.2414,339203.09103878,927077.299737437,14.03218749,3494.7997374375,8.31340166198068,37994037.9122224,1142185.79844249,188970.0,14057275.0,222.55,11.531872043722007,373.3733259268333,0.9941316505679746,0.77719921
2015-04-17,102755.0,0.42275519047619,815.515873015873,14.5070963172805,8.35,49446390688.2414,329371.117385482,754220.2607667,14.66698599,3470.2607667,7.04299511398756,48701905.046679,1155280.22381177,193199.0,14060725.0,227.5,11.243056044102673,472.7884725872673,0.9902898177385736,0.75827898
2015-04-18,97709.0,0.368046506849315,669.239726027397,14.5070963172805,9.41666666666667,49446390688.2414,326913.123972157,916061.356961556,13.32714608,3237.3569615552,8.58764583922262,35462749.626514,778624.893327913,216541.0,14063875.0,222.64,7.968814472852173,345.30319279680293,0.994819456616472,0.76055574
