date,dxy,gold_price,m2_money_supply,usdt_dominance
2017-09-15,108.3147,1320.4000244140625,13743.0,0.3595386013443288
2017-09-16,108.3147,1320.4000244140625,13743.0,0.3609231804750378
2017-09-17,108.3147,1320.4000244140625,13743.0,0.3942900945886598
2017-09-18,108.6401,1306.300048828125,13743.0,0.3512692193470063
2017-09-19,108.6142,1306.199951171875,13743.0,0.3666722817948121
2017-09-20,108.4329,1312.0,13743.0,0.3698792704119817
2017-09-21,108.9267,1290.5999755859375,13743.0,0.4003288629661321
2017-09-22,108.7542,1293.300048828125,13743.0,0.397671525587235
2017-09-23,108.7542,1293.300048828125,13743.0,0.3778569515279761
2017-09-24,108.7542,1293.300048828125,13743.0,0.3863302959762619
2017-09-25,109.3302,1306.800048828125,13743.0,0.3639240895069095
2017-09-26,109.7769,1297.0,13743.0,0.3658590514927315
2017-09-27,110.0722,1283.4000244140625,13743.0,0.3388720365305986
2017-09-28,110.2415,1285.5,13743.0,0.3416547797470454
2017-09-29,110.0867,1281.5,13743.0,0.3462360685164114
2017-09-30,110.0867,1281.5,13743.0,0.3332079853495954
2017-10-01,110.0867,1281.5,13801.5,0.3248204538483781
2017-10-02,110.3686,1272.699951171875,13801.5,0.3265922966600331
2017-10-03,110.3281,1271.5,13801.5,0.3354205854396224
2017-10-04,110.2425,1273.699951171875,13801.5,0.3410918748695405
2017-10-05,110.5823,1269.9000244140625,13801.5,0.3335915758401315
2017-10-06,110.7841,1271.5999755859375,13801.5,0.3276487333788082
2017-10-07,110.7841,1271.5999755859375,13801.5,0.322628582119831
2017-10-08,110.7841,1271.5999755859375,13801.5,0.3159785479181645
2017-10-09,110.7841,1281.800048828125,13801.5,0.3191654550006521
2017-10-10,110.3034,1290.5999755859375,13801.5,0.3147368000696985
2017-10-11,110.3037,1285.800048828125,13801.5,0.3104421274885253
2017-10-12,110.3152,1293.300048828125,13801.5,0.2875711248548062
2017-10-13,110.2669,1301.5,13801.5,0.2734861951060705
2017-10-14,110.2669,1301.5,13801.5,0.2692052079462723
2017-10-15,110.2669,1301.5,13801.5,0.272714780555934
2017-10-16,110.5432,1299.9000244140625,13801.5,0.2695498529485306
2017-10-17,110.9141,1283.0,13801.5,0.279636110139008
2017-10-18,110.7214,1279.9000244140625,13801.5,0.2840396499272442
2017-10-19,110.4577,1286.9000244140625,13801.5,0.2815864357629042
2017-10-20,111.0375,1277.4000244140625,13801.5,0.2754366571049838
2017-10-21,111.0375,1277.4000244140625,13801.5,0.2749795532835185
2017-10-22,111.0375,1277.4000244140625,13801.5,0.2787110335656168
2017-10-23,111.2134,1277.699951171875,13801.5,0.2845481047746386
2017-10-24,111.4027,1275.0,13801.5,0.2904535755492397
2017-10-25,111.3904,1275.4000244140625,13801.5,0.2837275151149291
2017-10-26,111.6418,1266.300048828125,13801.5,0.2792763358808614
2017-10-27,112.1495,1268.5,13801.5,0.2833095743070489
2017-10-28,112.1495,1268.5,13801.5,0.2837506236064877
2017-10-29,112.1495,1268.5,13801.5,0.2671733401114442
2017-10-30,111.901,1274.0999755859375,13801.5,0.2674252013512189
2017-10-31,111.8052,1267.0,13801.5,0.259832293224787
2017-11-01,111.7942,1274.0999755859375,13849.1,0.2543608447339298
2017-11-02,111.5474,1274.9000244140625,13849.1,0.2468864096869135
2017-11-03,111.9383,1266.5,13849.1,0.2383291407968008
2017-11-04,111.9383,1266.5,13849.1,0.2356004496519857
2017-11-05,111.9383,1266.5,13849.1,0.2646044124675541
2017-11-06,111.7197,1279.4000244140625,13849.1,0.2747061916570016
2017-11-07,111.9446,1273.699951171875,13849.1,0.2703562905878453
2017-11-08,111.6935,1281.5999755859375,13849.1,0.2578158520645242
2017-11-09,111.5626,1285.5999755859375,13849.1,0.2603117178666615
2017-11-10,111.5626,1272.4000244140625,13849.1,0.2701288867238097
2017-11-11,111.5626,1272.4000244140625,13849.1,0.2638218004453228
2017-11-12,111.5626,1272.4000244140625,13849.1,0.3304592404600627
2017-11-13,111.7833,1277.300048828125,13849.1,0.3120264339776844
2017-11-14,111.5097,1281.5,13849.1,0.3075292180003708
2017-11-15,111.4809,1276.5,13849.1,0.2894929408001588
2017-11-16,111.2568,1277.4000244140625,13849.1,0.2783788781436159
2017-11-17,111.0016,1295.800048828125,13849.1,0.2798460807530607
2017-11-18,111.0016,1295.800048828125,13849.1,0.2714749895134483
2017-11-19,111.0016,1295.800048828125,13849.1,0.2879119381202486
2017-11-20,111.2599,1274.5999755859375,13849.1,0.2790146459793889
2017-11-21,110.9828,1281.0999755859375,13849.1,0.2805929830435519
2017-11-22,110.5632,1291.5999755859375,13849.1,0.2763104446531248
2017-11-23,110.5632,1291.5999755859375,13849.1,0.2707805743958165
2017-11-24,110.0253,1286.699951171875,13849.1,0.2582535905158694
2017-11-25,110.0253,1286.699951171875,13849.1,0.2504535001581581
2017-11-26,110.0253,1286.699951171875,13849.1,0.2493962743109825
2017-11-27,110.1136,1293.800048828125,13849.1,0.2417620002679006
2017-11-28,110.3018,1294.699951171875,13849.1,0.2368301739940824
2017-11-29,110.3265,1282.0999755859375,13849.1,0.2496519979873544
2017-11-30,110.4648,1273.199951171875,13849.1,0.24572161247905
2017-12-01,110.1413,1278.800048828125,13887.3,0.2260810459152268
2017-12-02,110.1413,1278.800048828125,13887.3,0.2235131078652121
2017-12-03,110.1413,1278.800048828125,13887.3,0.2611002523609186
2017-12-04,110.397,1274.300048828125,13887.3,0.2515083105308035
2017-12-05,110.4905,1261.5999755859375,13887.3,0.2501642556747779
2017-12-06,110.8711,1262.800048828125,13887.3,0.2325721102864964
2017-12-07,111.0178,1249.800048828125,13887.3,0.2052766373873527
2017-12-08,111.2273,1245.199951171875,13887.3,0.2036335898416281
2017-12-09,111.2273,1245.199951171875,13887.3,0.212273860988826
2017-12-10,111.2273,1245.199951171875,13887.3,0.2151662405518269
2017-12-11,111.0827,1243.699951171875,13887.3,0.1932988372579145
2017-12-12,111.5214,1238.5,13887.3,0.1791793897562945
2017-12-13,111.2759,1245.4000244140625,13887.3,0.1775782338912604
2017-12-14,111.0893,1253.800048828125,13887.3,0.1674770316161914
2017-12-15,111.1286,1254.300048828125,13887.3,0.1633358246788299
2017-12-16,111.1286,1254.300048828125,13887.3,0.1517353862503298
2017-12-17,111.1286,1254.300048828125,13887.3,0.2036812018140454
2017-12-18,110.9086,1262.199951171875,13887.3,0.196124567618728
2017-12-19,111.1255,1260.699951171875,13887.3,0.1997466332278396
2017-12-20,110.8361,1266.0999755859375,13887.3,0.1968579002265179
2017-12-21,110.8786,1267.300048828125,13887.3,0.2012252982402751
2017-12-22,111.0997,1275.4000244140625,13887.3,0.2397044348728863
2017-12-23,111.0997,1275.4000244140625,13887.3,0.2225490920306735
2017-12-24,111.0997,1275.4000244140625,13887.3,0.2514616976814423
2017-12-25,111.0997,1275.4000244140625,13887.3,0.2494691292385102
2017-12-26,110.9758,1284.0999755859375,13887.3,0.2283617450971321
2017-12-27,110.8553,1287.0,13887.3,0.2346460733288375
2017-12-28,110.5154,1294.0999755859375,13887.3,0.2461844995174583
2017-12-29,110.0783,1306.300048828125,13887.3,0.2304446193242781
2017-12-30,110.0783,1306.300048828125,13887.3,0.2517607771811024
2017-12-31,110.0783,1306.300048828125,13887.3,0.2602917632266154
2018-01-01,110.0783,1306.300048828125,13902.4,0.2574244623251697
2018-01-02,109.6445,1313.699951171875,13902.4,0.2370045998916704
2018-01-03,109.6751,1316.199951171875,13902.4,0.2139391686691613
2018-01-04,109.4777,1319.4000244140625,13902.4,0.2153743801098304
2018-01-05,109.3496,1320.300048828125,13902.4,0.2073033182219186
2018-01-06,109.3496,1320.300048828125,13902.4,0.1987710789390797
2018-01-07,109.3496,1320.300048828125,13902.4,0.2114450781291776
2018-01-08,109.5681,1318.5999755859375,13902.4,0.2272099078996111
2018-01-09,109.9025,1311.699951171875,13902.4,0.2327382285976287
2018-01-10,109.628,1317.4000244140625,13902.4,0.2281884328705956
2018-01-11,109.4888,1320.5999755859375,13902.4,0.2512086532505774
2018-01-12,108.901,1333.4000244140625,13902.4,0.2342509747361514
2018-01-13,108.901,1333.4000244140625,13902.4,0.2281983524038318
2018-01-14,108.901,1333.4000244140625,13902.4,0.2380991072902321
2018-01-15,108.901,1333.4000244140625,13902.4,0.2457493865022721
2018-01-16,108.3218,1335.4000244140625,13902.4,0.3169326247113915
2018-01-17,108.1526,1338.0,13902.4,0.3090212675977544
2018-01-18,108.0655,1326.0,13902.4,0.3034477051045634
2018-01-19,107.9455,1331.9000244140625,13902.4,0.2970666809829291
2018-01-20,107.9455,1331.9000244140625,13902.4,0.2688280632274851
2018-01-21,107.9455,1331.9000244140625,13902.4,0.3295590400586287
2018-01-22,108.107,1330.9000244140625,13902.4,0.3502677477099839
2018-01-23,107.9979,1335.699951171875,13902.4,0.3479929720806824
2018-01-24,107.0802,1355.9000244140625,13902.4,0.3303045360924417
2018-01-25,106.5052,1362.4000244140625,13902.4,0.3354844168307523
2018-01-26,106.6911,1351.5999755859375,13902.4,0.3379134054485577
2018-01-27,106.6911,1351.5999755859375,13902.4,0.3268181928462765
2018-01-28,106.6911,1351.5999755859375,13902.4,0.413737338395531
2018-01-29,107.1142,1351.5999755859375,13902.4,0.4390996195854407
2018-01-30,107.1064,1335.4000244140625,13902.4,0.4887886299370807
2018-01-31,106.7696,1339.0,13902.4,0.4782466015034852
2018-02-01,106.4877,1344.300048828125,13949.8,0.5412636571751634
2018-02-02,107.1151,1333.699951171875,13949.8,0.5706150433594334
2018-02-03,107.1151,1333.699951171875,13949.8,0.5397071863334683
2018-02-04,107.1151,1333.699951171875,13949.8,0.6271835132022041
2018-02-05,107.33,1333.0,13949.8,0.7538183115826409
2018-02-06,107.5204,1326.0999755859375,13949.8,0.6741288203923229
2018-02-07,107.7175,1311.5999755859375,13949.8,0.6953989414456774
2018-02-08,108.3025,1316.9000244140625,13949.8,0.6280098514079162
2018-02-09,108.2582,1313.0999755859375,13949.8,0.5870627190762294
2018-02-10,108.2582,1313.0999755859375,13949.8,0.5944395339677131
2018-02-11,108.2582,1313.0999755859375,13949.8,0.6294498295506559
2018-02-12,108.0332,1324.199951171875,13949.8,0.5781262885096196
2018-02-13,107.7574,1328.0999755859375,13949.8,0.6009314929114292
2018-02-14,107.4691,1355.5,13949.8,0.5375162116910552
2018-02-15,106.9867,1352.0999755859375,13949.8,0.5258240922460615
2018-02-16,107.0359,1353.199951171875,13949.8,0.5129417065681752
2018-02-17,107.0359,1353.199951171875,13949.8,0.48518089258861
2018-02-18,107.0359,1353.199951171875,13949.8,0.5217629261375958
2018-02-19,107.0359,1353.199951171875,13949.8,0.4939184514425614
2018-02-20,107.6249,1328.800048828125,13949.8,0.5128393245284548
2018-02-21,107.8679,1330.0,13949.8,0.5479005791772832
2018-02-22,107.8668,1330.5999755859375,13949.8,0.5808500182052945
2018-02-23,107.6804,1328.199951171875,13949.8,0.5538474740706458
2018-02-24,107.6804,1328.199951171875,13949.8,0.5768661179862639
2018-02-25,107.6804,1328.199951171875,13949.8,0.575349542967705
2018-02-26,107.7347,1330.699951171875,13949.8,0.5474259894038341
2018-02-27,108.1731,1315.5,13949.8,0.5401331688091254
2018-02-28,108.3903,1315.5,13949.8,0.5577973728652019
2018-03-01,108.5358,1302.9000244140625,14014.5,0.5334985573149175
2018-03-02,108.5358,1321.0999755859375,14014.5,0.535005452237566
2018-03-03,108.5358,1321.0999755859375,14014.5,0.5274988371596262
2018-03-04,108.5358,1321.0999755859375,14014.5,0.518663599684212
2018-03-05,108.3614,1318.0999755859375,14014.5,0.5280905385000674
2018-03-06,107.7969,1333.5999755859375,14014.5,0.5582467370338822
2018-03-07,108.0911,1326.0,14014.5,0.6052332371456935
2018-03-08,108.2671,1319.9000244140625,14014.5,0.6477636363687286
2018-03-09,107.923,1322.4000244140625,14014.5,0.639264510641895
2018-03-10,107.923,1322.4000244140625,14014.5,0.6782331702484679
2018-03-11,107.923,1322.4000244140625,14014.5,0.6276139688700446
2018-03-12,107.9438,1319.4000244140625,14014.5,0.6570897873427298
2018-03-13,107.7384,1325.9000244140625,14014.5,0.6584460176305477
2018-03-14,107.8623,1324.4000244140625,14014.5,0.7386217451304522
2018-03-15,108.2032,1316.800048828125,14014.5,0.7378851714469314
2018-03-16,108.4332,1311.300048828125,14014.5,0.7428465204050618
2018-03-17,108.4332,1311.300048828125,14014.5,0.7933176255683423
2018-03-18,108.4332,1311.300048828125,14014.5,0.7704773965093362
2018-03-19,108.3145,1316.800048828125,14014.5,0.7257527533690256
2018-03-20,108.4953,1311.0999755859375,14014.5,0.7070301513820276
2018-03-21,108.4953,1320.699951171875,14014.5,0.7081059654458199
2018-03-22,107.9935,1326.5999755859375,14014.5,0.7269885543650051
2018-03-23,107.7495,1349.300048828125,14014.5,0.7153993688155643
2018-03-24,107.7495,1349.300048828125,14014.5,0.7438915470500153
2018-03-25,107.7495,1349.300048828125,14014.5,0.7672225317630171
2018-03-26,107.1819,1354.4000244140625,14014.5,0.810606668358449
2018-03-27,107.3359,1341.300048828125,14014.5,0.8525547979603393
2018-03-28,107.5733,1324.199951171875,14014.5,0.8420636149330946
2018-03-29,107.665,1322.800048828125,14014.5,0.953335929560773
2018-03-30,107.4784,1322.800048828125,14014.5,0.9664177759019714
2018-03-31,107.4784,1322.800048828125,14014.5,0.9633830240206346
2018-04-01,107.4784,1322.800048828125,14034.8,0.977944963847138
2018-04-02,107.7033,1342.0999755859375,14034.8,0.94483025995949
2018-04-03,107.5624,1332.800048828125,14034.8,0.883538632004244
2018-04-04,107.6361,1335.800048828125,14034.8,0.9725524813474988
2018-04-05,107.7281,1324.300048828125,14034.8,0.9698539656697708
2018-04-06,107.7886,1331.9000244140625,14034.8,1.0019438897724608
2018-04-07,107.7886,1331.9000244140625,14034.8,0.9632465669431868
2018-04-08,107.7886,1331.9000244140625,14034.8,0.9393106641147444
2018-04-09,107.5316,1336.300048828125,14034.8,0.9657157890257382
2018-04-10,107.3659,1342.0,14034.8,0.9509180366410808
2018-04-11,107.1224,1356.5,14034.8,0.913151251776329
2018-04-12,107.2905,1338.4000244140625,14034.8,0.7975578668818304
2018-04-13,107.2368,1344.800048828125,14034.8,0.8023640726504692
2018-04-14,107.2368,1344.800048828125,14034.8,0.7908392667529074
2018-04-15,107.2368,1344.800048828125,14034.8,0.7456997829631068
2018-04-16,107.0595,1347.5,14034.8,0.7709519060928076
2018-04-17,107.0344,1347.199951171875,14034.8,0.7814304227435724
2018-04-18,107.1096,1351.199951171875,14034.8,0.7359650713974856
2018-04-19,107.5197,1346.800048828125,14034.8,0.7054432997140674
2018-04-20,108.1787,1336.699951171875,14034.8,0.6476323982134187
2018-04-21,108.1787,1336.699951171875,14034.8,0.6554587694743753
2018-04-22,108.1787,1336.699951171875,14034.8,0.6550281420550818
2018-04-23,108.9332,1322.5,14034.8,0.6304673791452876
2018-04-24,108.7906,1331.4000244140625,14034.8,0.5851994207520079
2018-04-25,109.3447,1321.199951171875,14034.8,0.6505130174444602
2018-04-26,109.3646,1316.300048828125,14034.8,0.6095679926762992
2018-04-27,109.1735,1320.300048828125,14034.8,0.6319345781809348
2018-04-28,109.1735,1320.300048828125,14034.8,0.5930897926680019
2018-04-29,109.1735,1320.300048828125,14034.8,0.6137087315124747
2018-04-30,109.3363,1316.199951171875,14034.8,0.6352576717336164
2018-05-01,109.7445,1303.800048828125,14091.0,0.6376930802865926
2018-05-02,110.1625,1302.5999755859375,14091.0,0.6204583941086164
2018-05-03,110.1803,1310.699951171875,14091.0,0.5872768209040219
2018-05-04,110.25,1312.699951171875,14091.0,0.5902980896603423
2018-05-05,110.25,1312.699951171875,14091.0,0.5713976215981775
2018-05-06,110.25,1312.699951171875,14091.0,0.5497088609550328
2018-05-07,110.5721,1312.199951171875,14091.0,0.5717282157728545
2018-05-08,111.063,1312.0,14091.0,0.5799131386707178
2018-05-09,110.8818,1311.300048828125,14091.0,0.5775624797151663
2018-05-10,110.405,1320.800048828125,14091.0,0.6022330795740058
2018-05-11,110.2847,1319.0,14091.0,0.6552930166595659
2018-05-12,110.2847,1319.0,14091.0,0.6464136654159547
2018-05-13,110.2847,1319.0,14091.0,0.602199191619714
2018-05-14,110.408,1316.5,14091.0,0.6073377021590487
2018-05-15,111.2292,1288.9000244140625,14091.0,0.6281818352281785
2018-05-16,111.3068,1290.199951171875,14091.0,0.6364217009217261
2018-05-17,111.3547,1288.199951171875,14091.0,0.6671802493690495
2018-05-18,111.7171,1290.199951171875,14091.0,0.6477679445420664
2018-05-19,111.7171,1290.199951171875,14091.0,0.6500919628148891
2018-05-20,111.7171,1290.199951171875,14091.0,0.7094431282308586
2018-05-21,111.6394,1290.199951171875,14091.0,0.726314868118839
2018-05-22,111.1945,1291.699951171875,14091.0,0.7772196042464767
2018-05-23,111.6933,1289.300048828125,14091.0,0.8450637731834527
2018-05-24,111.4885,1303.699951171875,14091.0,0.8152109083052308
2018-05-25,111.5843,1303.300048828125,14091.0,0.837172184120331
2018-05-26,111.5843,1303.300048828125,14091.0,0.8447622734625916
2018-05-27,111.5843,1303.300048828125,14091.0,0.8501470259974355
2018-05-28,111.5843,1303.300048828125,14091.0,0.910554378797094
2018-05-29,112.2127,1298.699951171875,14091.0,0.84063030261777
2018-05-30,111.6731,1301.5,14091.0,0.8512645913026511
2018-05-31,111.9894,1300.0999755859375,14091.0,0.8274778535166234
2018-06-01,111.8265,1294.800048828125,14133.2,0.8216432956206826
2018-06-02,111.8265,1294.800048828125,14133.2,0.7974450200720783
2018-06-03,111.8265,1294.800048828125,14133.2,0.7764245303796911
2018-06-04,111.8247,1293.0999755859375,14133.2,0.8150757746112016
2018-06-05,112.264,1297.5,14133.2,0.7925465372554267
2018-06-06,111.7525,1297.0999755859375,14133.2,0.7910356822583163
2018-06-07,112.0725,1298.699951171875,14133.2,0.7883277059674945
2018-06-08,112.1066,1298.0999755859375,14133.2,0.7995584983287406
2018-06-09,112.1066,1298.0999755859375,14133.2,0.8143997345397441
2018-06-10,112.1066,1298.0999755859375,14133.2,0.91905674055902
2018-06-11,112.1106,1298.9000244140625,14133.2,0.9000606541501194
2018-06-12,112.2138,1295.0999755859375,14133.2,0.9618889031830236
2018-06-13,112.2577,1296.9000244140625,14133.2,1.00273720392646
2018-06-14,112.8593,1304.0,14133.2,0.9371573815132485
2018-06-15,113.3379,1274.5999755859375,14133.2,1.0347046998823348
2018-06-16,113.3379,1274.5999755859375,14133.2,1.0097615943453508
2018-06-17,113.3379,1274.5999755859375,14133.2,1.0162794988441035
2018-06-18,113.4899,1276.199951171875,14133.2,0.9798162596709972
2018-06-19,113.639,1275.5999755859375,14133.2,0.9708855578645388
2018-06-20,113.4784,1271.199951171875,14133.2,0.9716436812403562
2018-06-21,113.6109,1267.199951171875,14133.2,0.983630376860185
2018-06-22,113.3047,1267.4000244140625,14133.2,1.1075776584040251
2018-06-23,113.3047,1267.4000244140625,14133.2,1.0892072463292686
2018-06-24,113.3047,1267.4000244140625,14133.2,1.116020983841859
2018-06-25,113.286,1265.5999755859375,14133.2,1.1368543588361903
2018-06-26,113.3016,1256.5999755859375,14133.2,1.2010768692859088
2018-06-27,113.8971,1252.800048828125,14133.2,1.1710067191913305
2018-06-28,113.8405,1247.800048828125,14133.2,1.2328061140074855
2018-06-29,113.2586,1251.300048828125,14133.2,1.1709239519463257
2018-06-30,113.2586,1251.300048828125,14133.2,1.124731771195817
2018-07-01,113.2586,1251.300048828125,14170.0,1.1292463651021216
2018-07-02,114.1673,1239.800048828125,14170.0,1.0746064141555205
2018-07-03,113.3222,1251.5999755859375,14170.0,1.1001248156841188
2018-07-04,113.3222,1251.5999755859375,14170.0,1.0789597647564757
2018-07-05,112.9759,1257.300048828125,14170.0,1.0924705925106255
2018-07-06,112.6428,1254.300048828125,14170.0,1.0516745300984496
2018-07-07,112.6428,1254.300048828125,14170.0,1.0239414188710292
2018-07-08,112.6428,1254.300048828125,14170.0,1.032451291416353
2018-07-09,112.6425,1258.0999755859375,14170.0,1.05194326134594
2018-07-10,112.5794,1253.800048828125,14170.0,1.1196793857844625
2018-07-11,112.8582,1242.800048828125,14170.0,1.1075525212264408
2018-07-12,112.779,1245.0,14170.0,1.1807470062910956
2018-07-13,113.0705,1239.5999755859375,14170.0,1.1777568113563723
2018-07-14,113.0705,1239.5999755859375,14170.0,1.172026088220815
2018-07-15,113.0705,1239.5999755859375,14170.0,1.1404364598634598
2018-07-16,112.8437,1238.0999755859375,14170.0,1.068780038485796
2018-07-17,113.1504,1225.699951171875,14170.0,0.9994001268958422
2018-07-18,113.3348,1226.300048828125,14170.0,1.0000101639053447
2018-07-19,113.9463,1222.4000244140625,14170.0,1.0098198669552236
2018-07-20,113.3213,1229.5,14170.0,1.0248189939905017
2018-07-21,113.3213,1229.5,14170.0,1.014757520645825
2018-07-22,113.3213,1229.5,14170.0,1.023995839142032
2018-07-23,113.4246,1224.0,14170.0,0.9885773450666449
2018-07-24,113.2045,1223.9000244140625,14170.0,0.8800737897605477
2018-07-25,112.9221,1231.4000244140625,14170.0,0.8922190029343193
2018-07-26,112.9179,1225.300048828125,14170.0,0.9195006743192968
2018-07-27,112.8125,1222.5999755859375,14170.0,0.8940990365965693
2018-07-28,112.8125,1222.5999755859375,14170.0,0.8979143903646465
2018-07-29,112.8125,1222.5999755859375,14170.0,0.8983456751728199
2018-07-30,112.6044,1221.300048828125,14170.0,0.9155344915354978
2018-07-31,112.7299,1223.699951171875,14170.0,0.9482235872044216
2018-08-01,112.8899,1217.9000244140625,14221.3,0.9375529679481244
2018-08-02,113.1679,1210.5999755859375,14221.3,0.9612851121849962
2018-08-03,113.012,1214.199951171875,14221.3,0.9736630983385488
2018-08-04,113.012,1214.199951171875,14221.3,1.0227225582078403
2018-08-05,113.012,1214.199951171875,14221.3,1.0125164930917496
2018-08-06,113.229,1208.5999755859375,14221.3,1.0315644100728183
2018-08-07,112.9759,1209.5999755859375,14221.3,1.0764835365475591
2018-08-08,113.1411,1212.5999755859375,14221.3,1.1581446057134408
2018-08-09,113.3806,1211.9000244140625,14221.3,1.1161605412783535
2018-08-10,114.3005,1211.0999755859375,14221.3,1.207342142525924
2018-08-11,114.3005,1211.0999755859375,14221.3,1.213181710677353
2018-08-12,114.3005,1211.0999755859375,14221.3,1.2157838680448925
2018-08-13,114.851,1191.300048828125,14221.3,1.256320577165812
2018-08-14,114.658,1193.0,14221.3,1.2781153462999657
2018-08-15,115.1526,1177.5,14221.3,1.2629390454166505
2018-08-16,114.6416,1176.199951171875,14221.3,1.241930780126768
2018-08-17,114.5339,1176.5,14221.3,1.2738168309461495
2018-08-18,114.5339,1176.5,14221.3,1.364155229392291
2018-08-19,114.5339,1176.5,14221.3,1.3333476142517795
2018-08-20,114.3504,1186.800048828125,14221.3,1.415977860572018
2018-08-21,113.8604,1192.5999755859375,14221.3,1.4097640041162296
2018-08-22,113.663,1196.300048828125,14221.3,1.4506679901472233
2018-08-23,114.0932,1187.0,14221.3,1.3928244721107617
2018-08-24,113.5985,1206.300048828125,14221.3,1.360286708618666
2018-08-25,113.5985,1206.300048828125,14221.3,1.3587527864998403
2018-08-26,113.5985,1206.300048828125,14221.3,1.360756878985592
2018-08-27,113.2721,1209.0,14221.3,1.3173888073341449
2018-08-28,113.3444,1207.4000244140625,14221.3,1.278718335075168
2018-08-29,113.6461,1204.5,14221.3,1.2805091852891712
2018-08-30,114.0899,1197.699951171875,14221.3,1.294898212032643
2018-08-31,114.2755,1200.300048828125,14221.3,1.265700345934407
2018-09-01,114.2755,1200.300048828125,14243.9,1.221028282226258
2018-09-02,114.2755,1200.300048828125,14243.9,1.2550506632560758
2018-09-03,114.2755,1200.300048828125,14243.9,1.248391147313805
2018-09-04,114.8584,1192.699951171875,14243.9,1.2212391247836574
2018-09-05,114.7477,1194.9000244140625,14243.9,1.40087998263923
2018-09-06,114.6479,1197.9000244140625,14243.9,1.4159127564913976
2018-09-07,114.5816,1193.5999755859375,14243.9,1.4520863384614415
2018-09-08,114.5816,1193.5999755859375,14243.9,1.4806746563737407
2018-09-09,114.5816,1193.5999755859375,14243.9,1.482886939923805
2018-09-10,114.6802,1193.0,14243.9,1.476404967858541
2018-09-11,114.7051,1195.4000244140625,14243.9,1.4993512623037837
2018-09-12,114.2192,1204.699951171875,14243.9,1.5051898439022906
2018-09-13,113.9268,1202.0,14243.9,1.4586012481034245
2018-09-14,114.0657,1195.0,14243.9,1.4649346133211778
2018-09-15,114.0657,1195.0,14243.9,1.4452647582215692
2018-09-16,114.0657,1195.0,14243.9,1.448008448170401
2018-09-17,113.9158,1199.699951171875,14243.9,1.4936076954778124
2018-09-18,113.7739,1196.800048828125,14243.9,1.4541013515515036
2018-09-19,113.6532,1202.199951171875,14243.9,1.449577084104103
2018-09-20,113.4989,1206.199951171875,14243.9,1.388269235226626
2018-09-21,113.5099,1196.199951171875,14243.9,1.3416408490207907
2018-09-22,113.5099,1196.199951171875,14243.9,1.3530789615162129
2018-09-23,113.5099,1196.199951171875,14243.9,1.33955308660771
2018-09-24,113.5301,1199.300048828125,14243.9,1.3854342737934406
2018-09-25,113.7202,1200.0,14243.9,1.394336563279166
2018-09-26,113.6739,1194.0,14243.9,1.393044397959225
2018-09-27,113.9784,1182.300048828125,14243.9,1.3551309827217912
2018-09-28,113.8077,1191.5,14243.9,1.369311710719783
2018-09-29,113.8077,1191.5,14243.9,1.3573775774592864
2018-09-30,113.8077,1191.5,14243.9,1.343608712711112
2018-10-01,113.8235,1187.0999755859375,14257.6,1.3372169239903042
2018-10-02,113.8954,1202.4000244140625,14257.6,1.3672435498641318
2018-10-03,114.1569,1198.300048828125,14257.6,1.371819767199213
2018-10-04,114.6867,1197.199951171875,14257.6,1.3685259795680205
2018-10-05,114.561,1201.199951171875,14257.6,1.3641862957424946
2018-10-06,114.561,1201.199951171875,14257.6,1.3673185499385094
2018-10-07,114.561,1201.199951171875,14257.6,1.3623268376654496
2018-10-08,114.561,1184.4000244140625,14257.6,1.350080045941942
2018-10-09,114.6583,1187.199951171875,14257.6,1.298072132273591
2018-10-10,114.6072,1189.300048828125,14257.6,1.316817622883916
2018-10-11,114.4074,1223.5,14257.6,1.4507059523913202
2018-10-12,114.3691,1218.0999755859375,14257.6,1.420137610914121
2018-10-13,114.3691,1218.0999755859375,14257.6,1.407810024276937
2018-10-14,114.3691,1218.0999755859375,14257.6,1.309249253239132
2018-10-15,114.045,1226.4000244140625,14257.6,1.2250070871917569
2018-10-16,113.8963,1227.300048828125,14257.6,1.0884136139932297
2018-10-17,114.1755,1223.699951171875,14257.6,1.0733162569481778
2018-10-18,114.8164,1226.5,14257.6,1.055730836306202
2018-10-19,114.8567,1225.300048828125,14257.6,1.0355748820584356
2018-10-20,114.8567,1225.300048828125,14257.6,1.0313331084453896
2018-10-21,114.8567,1225.300048828125,14257.6,1.033426552595151
2018-10-22,115.1782,1221.199951171875,14257.6,1.0369966992205932
2018-10-23,115.1651,1233.4000244140625,14257.6,1.011668464285699
2018-10-24,115.3755,1227.800048828125,14257.6,1.0141850391817755
2018-10-25,115.4831,1229.0999755859375,14257.6,0.9686924962120486
2018-10-26,115.473,1232.5,14257.6,0.9675977247101356
2018-10-27,115.473,1232.5,14257.6,0.9770595570981132
2018-10-28,115.473,1232.5,14257.6,0.9729142816800675
2018-10-29,115.8936,1224.5,14257.6,1.0036993171132698
2018-10-30,116.2357,1222.5999755859375,14257.6,0.952577750048612
2018-10-31,116.5281,1212.300048828125,14257.6,0.919099745732298
2018-11-01,115.8657,1236.0,14288.4,0.9093067794725532
2018-11-02,115.643,1230.9000244140625,14288.4,0.9054774125272728
2018-11-03,115.643,1230.9000244140625,14288.4,0.910556180531774
2018-11-04,115.643,1230.9000244140625,14288.4,0.8793840211963613
