date,btc_close,btc_high,btc_low,btc_open,btc_volume,ema_5,ema_8,ema_13,ema_21,rsi_14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_width,atr_14,log_return,realized_vol_14,days_since_last_halving,days_until_next_halving,halving_cycle_phase,halving_phase_sin,halving_phase_cos,next_halving_is_projected,dxy,gold_price,m2_money_supply,usdt_dominance,google_trends_bitcoin,n_transactions,avg_block_size_mb,avg_tx_per_block,avg_confirmation_time_min,median_confirmation_time_min,avg_mining_difficulty,avg_hashrate,miners_revenue_usd,avg_transaction_fees_btc,avg_transaction_fees_usd,cost_per_transaction_usd,sent_coins_usd,output_volume_btc,active_addresses,coins_in_circulation,market_price_usd,avg_transaction_value_btc,avg_fee_to_reward_ratio,sopr,mvrv,cpi_headline,core_pce,ppi,nonfarm_payrolls,unemployment_rate,avg_hourly_earnings,retail_sales,gdp_nominal,fomc_rate_upper,fomc_rate_lower,fomc_rate_changed,sp500_close,sp500_volume,dowjones_close,dowjones_volume,oil_close,oil_volume,eth_close,eth_volume_usd,eth_price_is_backfilled,fear_greed_value,value_classification,sentiment_positive_total,sentiment_negative_total,sentiment_balance_total,social_volume_total,pct_positive,pct_negative,sentiment_balance_normalized
2026-05-27,74344.703125,76014.296875,74136.5,75825.3046875,33802172927.0,75857.4563063306,76335.13698756503,76920.04436215728,77338.39582826254,38.01521312598709,-530.8690451999282,-8.556068184705211,-522.312977015223,78272.290625,82645.9216565279,73898.65959347208,0.1117542618621406,1947.132920002835,-0.0197253107241087,0.2856089962907041,767.0,691.0,0.5260631001371742,-0.163028343635309,-0.9866213859285272,True,119.1829,4447.5,23055.6,7.6656089588154845,476.05014698535257,645768.0,1.6030476642857143,4612.628571428571,63.88624780446454,11.458333333333332,136607070854775.52,950708405.57067,34203807.850598074,2.997487610000001,230170.35059808,51.17809918557787,7293972207.660243,913348.760122134,474906.0,20034959.375,75823.27,1.4143605135623536,4345.616944588873,0.9945738830735824,1.3720698989749525,332.407,129.343,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7520.35986328125,5524250000.0,50644.28125,503580000.0,88.68000030517578,290948.0,2022.35,0.0,False,25.0,Extreme Fear,506.365746378899,490.415712952614,15.950033426285,3123.0,0.5080007675087486,0.4919992324912515,0.0051072793551985
2026-05-28,73536.5546875,74460.125,72493.4140625,74339.5703125,40148145327.0,75083.82243338707,75713.2298097728,76436.6886943491,76992.77390637503,35.707897106760214,-753.7609536785167,-157.5970452834675,-596.1639083950491,77939.780078125,82695.09389184798,73184.46626440201,0.1220253331214527,1948.5313498240607,-0.0109298026618873,0.2458919924057268,768.0,690.0,0.5267489711934157,-0.1672786170535555,-0.9859096633447963,True,119.0318,4499.2998046875,23055.6,7.741368197195649,542.697167563302,779340.0,1.6543032839506178,4810.740740740741,42.77592129676183,11.425,136607070854775.58,1100105440.7317753,39320840.567629226,3.4900770900000007,265909.3176292298,47.97997936322853,12030503885.942934,1054569.9712650331,490956.0,20035396.875,74348.35,1.3531577633190046,5270.329031871424,0.9822902999625986,1.359302863594602,332.407,129.343,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7563.6298828125,5494860000.0,50668.96875,505090000.0,88.9000015258789,235145.0,2006.94,0.0,False,22.0,Extreme Fear,596.583609938622,699.658645749092,-103.075035810471,3940.0,0.4602408286883904,0.5397591713116096,-0.0261611766016423
2026-05-29,73372.5234375,74218.5625,72435.625,73537.03125,34457929250.0,74513.38943475805,75193.07283815663,75998.95080051351,76663.66022738638,35.24036632870717,-932.8866118463192,-312.6549585960379,-620.2316532502814,77575.187890625,82563.37823876821,72586.9975424818,0.1286027268197189,1936.7032176937707,-0.0022330998228095,0.2260910712173219,769.0,689.0,0.5274348422496571,-0.1715257838781811,-0.9851796310648,True,118.8783,4560.5,23055.6,7.736996917657311,514.1341587441808,648318.0,1.6083746142857138,4630.842857142857,59.55096806242688,13.158333333333331,137881854768831.77,959580184.8628848,32937653.994468626,3.88629609,288216.4944686199,50.05798567526653,8713450867.087229,860661.5609288147,518522.0,20035903.125,73539.08,1.3275299481563287,5673.019131608047,0.9871746236282292,1.3570300412340588,332.407,129.343,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7580.06005859375,7858290000.0,51032.4609375,894700000.0,87.36000061035156,267803.0,2011.99,0.0,False,23.0,Extreme Fear,541.946276545525,432.986633419991,108.959643125534,3114.0,0.5558805852237504,0.4441194147762495,0.0349902514853994
2026-05-30,73754.8359375,74020.7578125,73125.234375,73370.8515625,19563589191.0,74260.53826900537,74873.46463801072,75678.36296294015,76399.22165557853,37.30091887725995,-1032.0981775123073,-456.54360237929177,-575.5545751330155,77155.983203125,81934.05598056599,72377.91042568401,0.1238548866615302,1862.333233394216,0.0051970396549028,0.229006328082228,770.0,688.0,0.5281207133058985,-0.1757697652334668,-0.9844313026462396,True,118.8783,4560.5,23055.6,7.62510435487674,409.4031264074032,651123.0,1.564558056338027,4585.37323943662,64.94550643377708,12.233333333333334,138955357012247.56,980866173.425555,34800660.64053763,2.99792147,229966.89053764,50.33565235580502,3621398243.455022,562347.8592307296,454741.0,20036340.625,73372.1,0.8636584166597242,4302.697963529997,0.9950629095148464,1.3648020345772152,332.407,129.343,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7580.06005859375,7858290000.0,51032.4609375,894700000.0,87.36000061035156,267803.0,2019.87,0.0,False,23.0,Extreme Fear,351.294911682606,290.614991366863,60.679920315742,2150.0,0.5472651380103936,0.4527348619896065,0.0282232187515079
2026-05-31,73579.6875,74153.5,73315.015625,73753.75,17445435650.0,74033.58801267025,74585.95860734167,75378.55218252013,76142.90036870775,36.72440922609833,-1112.0381891877914,-587.6425197409917,-524.3956694467997,76748.552734375,81267.6641833878,72229.4412853622,0.1177640825268285,1789.2011720803434,-0.0023775625144765,0.2275162290923689,771.0,687.0,0.5288065843621399,-0.1800104823028509,-0.9836646919866012,True,118.8783,4560.5,23055.6,7.631423876232181,504.6131558044737,717451.0,1.583892333333333,4982.298611111111,91.11491605156996,13.9,138955357012247.56,994681189.9526752,40416020.03192868,2.7184394200000006,226385.65692867016,45.83058254561531,2137895857.4355123,581640.647553058,403295.0,20036784.375,73754.51,0.8107043513118777,4018.718711560885,0.9993517554265224,1.3623994613070085,332.407,129.663,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7580.06005859375,7858290000.0,51032.4609375,894700000.0,87.36000061035156,267803.0,2004.37,0.0,False,28.0,Fear,373.702537298203,317.211909472942,56.49062782526,2343.0,0.5408810584937535,0.4591189415062465,0.0241103831947332
2026-06-01,71319.7734375,73969.5703125,70599.5078125,73580.2109375,43378836121.0,73128.98315428017,73860.13968071018,74798.72664751727,75704.43428405249,30.23177374288747,-1342.2744974613306,-738.5689152850596,-603.705582176271,76290.666796875,81067.35831748886,71513.97527626113,0.1252234833215411,1902.119838360319,-0.0311953863032946,0.2676632205842782,772.0,686.0,0.5294924554183813,-0.1842478563303945,-0.9828798133228978,True,119.1653,4475.2001953125,23155.2,7.787067135010613,552.218170503009,558154.0,1.581000074074074,4134.474074074074,65.23701541540206,12.966666666666669,138955357012247.52,932513615.5806334,32156339.76927436,3.5824490900000003,265927.2692743499,55.3527326969013,8620586012.353802,898791.4470575713,508084.0,20037234.375,73570.59,1.6102929425527206,4615.835325772369,0.988069886721727,1.321374781897173,332.407,129.663,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7599.9599609375,6583960000.0,51078.87890625,625190000.0,92.16000366210938,322039.0,2003.92,0.0,False,29.0,Fear,662.182620346546,822.450369477272,-160.267749130726,4587.0,0.4460244551248504,0.5539755448751497,-0.0349395572554449
2026-06-02,66703.65625,71334.953125,66127.265625,71321.03125,54990073882.0,70987.20751952012,72269.81002944126,73642.28801930053,74886.18173550226,21.76673321912428,-1875.5997625193704,-965.9750847319216,-909.6246777874488,75661.99375,81876.86561195778,69447.12188804221,0.1642798862132227,2138.231814191725,-0.0669138485252581,0.4114316988783439,773.0,685.0,0.5301783264746228,-0.1884818086222439,-0.9820766812314036,True,119.0359,4489.10009765625,23155.2,8.256550752726618,771.2012381162712,438817.0,1.589183309090909,3989.2454545454543,54.073926864346646,14.433333333333334,138955357012247.42,759825908.9916271,24522467.930324204,3.985760099999999,275074.1803242,54.42120688923604,12657347394.551184,1152723.8875062512,501194.0,20037656.25,71325.64,2.626889768414285,4922.3115279543,0.9738234058518608,1.23601499491039,332.407,129.663,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7609.77978515625,5904410000.0,51307.7890625,548760000.0,93.76000213623047,238146.0,1857.41,0.0,False,23.0,Extreme Fear,814.122897863388,955.514206469059,-141.391308605671,5304.0,0.460050761746712,0.5399492382532879,-0.0266574865395307
2026-06-03,64014.3671875,67402.9296875,64009.67578125,66694.0078125,47411556213.0,68662.92740884675,70435.26717567653,72266.87075761474,73897.83495841116,18.514238435227497,-2486.603017764064,-1270.1006713383504,-1216.5023464257138,74810.149609375,82426.99183462387,67193.30738412614,0.2036312523105647,2227.876249338745,-0.0411522222901916,0.4255212418188435,774.0,684.0,0.5308641975308642,-0.1927122605480896,-0.9812553106273848,True,119.3848,4436.7001953125,23155.2,8.479987759727493,675.9912087192006,424362.0,1.6352896018518523,3929.277777777778,70.75664411510185,14.525,138955357012247.4,746010892.4645066,24432298.93709044,4.358236390000003,297992.68709044,53.34481555323487,11373523450.560802,1029535.221005547,515383.0,20038000.0,66676.55,2.426077785017384,5175.803267825136,0.972620682916282,1.1956320534404263,332.407,129.663,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7553.68017578125,5753860000.0,50687.0703125,546850000.0,96.0199966430664,260613.0,1810.61,0.0,False,11.0,Extreme Fear,609.363948523998,773.83805924654,-164.474110722542,4411.0,0.4405458820191986,0.5594541179808015,-0.0372872615557791
2026-06-04,63801.57421875,64664.4453125,61335.75,64020.0703125,63800151780.0,67042.47634548118,68961.11318524841,71057.54268063407,72979.99307298742,18.2814621393277,-2953.946853223417,-1606.8699077153638,-1347.076945508053,74046.9443359375,82836.97344968823,65256.91522218677,0.2374177406665687,2306.506182421692,-0.0033296811494371,0.4218545086232064,775.0,683.0,0.5315500685871056,-0.1969391335426309,-0.9804157167648212,True,119.3615,4475.7998046875,23155.2,8.574577874405497,818.8062528148064,588281.0,1.5695815422535206,4142.823943661972,58.376067087177866,11.358333333333334,138955357012247.56,980866173.425555,31994424.504998155,4.164689669999998,285283.87999816,47.658409160646,11044663698.754305,1020537.8105485754,538439.0,20038337.5,64012.8,1.7347794855665497,5245.5103914427245,0.9777936117259092,1.1858932878748485,332.407,129.663,282.755,158798.0,4.3,37.41,759097.0,32475.21,3.75,3.5,False,7584.31005859375,5398910000.0,51561.9296875,520670000.0,93.04000091552734,219500.0,1768.5,0.0,False,12.0,Extreme Fear,693.37463670969,883.162509381771,-189.787872672081,4855.0,0.439808626411816,0.5601913735881839,-0.0390912199118601
2026-06-05,60922.66796875,63901.515625,59108.91796875,63807.69140625,71465606706.0,65002.54021990413,67174.79202602654,69609.7034360792,71883.87260896583,15.45107119207188,-3516.092557891301,-1988.7144377505515,-1527.3781201407496,73186.505859375,83525.63301854277,62847.37870020723,0.2825418986126758,2484.084144838,-0.0461725426252123,0.4491584291853077,776.0,682.0,0.532235939643347,-0.2011623491070326,-0.9795579152361232,True,120.0831,4337.10009765625,23155.2,9.016531679624148,952.1002939707053,569981.0,1.5970406370370362,4222.081481481481,58.81511150547839,10.166666666666666,138955357012247.52,932513615.5806334,26347747.612574305,3.9319772300000007,242391.3625742899,46.22565947386721,10951754744.90102,1091716.9234948244,557607.0,20038781.25,63812.6,1.915356693459649,5243.653964770826,0.977765615127046,1.1367970410942183,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7383.740234375,5591290000.0,50866.78125,638680000.0,90.54000091552734,252903.0,1581.64,0.0,False,12.0,Extreme Fear,709.499906659126,975.301234900951,-265.801328241825,5041.0,0.4211178928820938,0.5788821071179061,-0.0527278968938355
2026-06-06,60867.4140625,61491.703125,59496.625,60924.4765625,30898464957.0,63624.16483410276,65773.1524785762,68360.80495413931,70882.37637746893,15.401784837343229,-3920.858392441456,-2375.1432286887325,-1545.7151637527236,72358.408984375,83854.92341098053,60861.89455776948,0.3177658156936002,2449.155143421,-0.0009073630482773,0.4245396649666898,777.0,681.0,0.5329218106995884,-0.2053818288103817,-0.9786819219718442,True,120.0831,4337.10009765625,23155.2,9.017958846330073,761.6802351765641,530864.0,1.642053204918032,4351.3442622950815,64.5438989309378,13.791666666666666,138955357012247.48,842716008.1543498,23769580.873137023,2.919377729999999,180793.37313702007,44.145765076382666,3568092184.27682,666983.8455425471,458423.0,20039203.125,61039.24,1.256411897477597,4037.794934174805,0.9844303157105512,1.1346458274405713,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7383.740234375,5591290000.0,50866.78125,638680000.0,90.54000091552734,252903.0,1569.17,0.0,False,12.0,Extreme Fear,482.357560038567,714.59682059288,-232.239260554314,3654.0,0.402987421946776,0.5970125780532238,-0.0635575425709671
2026-06-07,63239.51953125,64128.04296875,60724.06640625,60866.94140625,36006496194.0,63495.94973315184,65210.122934725936,67629.19275086942,70187.57120963084,26.27457663155363,-4004.072688186556,-2700.9291205882973,-1303.1435675982584,71672.6763671875,83641.36606974437,59703.98666463063,0.3339819387025504,2517.356673355214,0.0382314561194156,0.500164244332394,778.0,680.0,0.53360768175583,-0.2095974942911469,-0.9777877532403813,True,120.0831,4337.10009765625,23155.2,8.661826035020479,675.9912087192006,548514.0,1.6029241538461538,4688.153846153846,43.794975963809385,15.15,138955357012247.44,808178466.8365489,23214514.58494519,2.3545421700000007,146555.2099451901,41.78744673621821,2358010683.402757,569003.0313928671,400871.0,20039603.125,60861.29,1.0373537072761445,3462.815650688127,1.0029164205859191,1.178976675309288,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7383.740234375,5591290000.0,50866.78125,638680000.0,90.54000091552734,252903.0,1689.61,0.0,False,12.0,Extreme Fear,449.260623216629,546.78682410717,-97.526200890541,3393.0,0.4510433959985659,0.5489566040014341,-0.0287433542265078
2026-06-08,63090.58984375,64185.765625,62384.66796875,63244.0859375,34133252457.0,63360.829770017895,64739.11558117573,66980.82090699521,69542.39108545985,26.04822172232213,-4035.5190466684726,-2967.847105804333,-1067.6719408641395,70989.660546875,83292.5815591992,58686.73953455081,0.3466116309768937,2466.195314990556,-0.0023577871851843,0.4948799512444067,779.0,679.0,0.5342935528120714,-0.2138092672586309,-0.9768754256476756,True,120.034,4335.89990234375,23155.2,8.681959799042552,675.9912087192006,580206.0,1.5962322125984256,4568.5511811023625,41.79408508423156,13.366666666666667,138955357012247.5,877253549.4721516,26166733.69282116,2.9234829599999985,188733.69282114992,44.08885205193118,7440078066.197262,789416.9016723701,457079.0,20039950.0,63274.63,1.3605803829542786,4184.8716107440905,0.9939579473537656,1.1785132598364798,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7405.72998046875,4898180000.0,50786.01171875,477180000.0,91.30000305175781,278650.0,1689.96,0.0,False,8.0,Extreme Fear,507.018142640591,488.6659694314,18.35217320919,3278.0,0.5092158612288192,0.4907841387711809,0.0055985885323947
2026-06-09,61643.78125,63486.08984375,60756.6875,63092.890625,40144449754.0,62788.480263345264,64051.26350758112,66218.38667028162,68824.33564587259,23.894604468352654,-4129.582616528467,-3200.19420794916,-929.3884085793076,70198.9609375,82781.10131971297,57616.82055528703,0.3584708438466826,2484.995817044802,-0.0231992749169722,0.4964173269170404,780.0,678.0,0.5349794238683128,-0.2180170694944259,-0.9759449561369036,True,119.9617,4260.0,23155.2,8.853364412680028,628.3861940206654,573287.0,1.6199275322580649,4623.282258064516,47.69232248396547,15.308333333333334,138955357012247.48,856531024.6814705,27149338.9211155,3.1054598700000007,215732.6711154899,42.71779750345055,7544177709.540261,767543.8887483565,466012.0,20040346.875,63090.31,1.338847538402853,4555.423474035157,0.98660432262245,1.1517566167396358,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7386.64990234375,6006390000.0,50872.109375,566610000.0,88.19999694824219,306101.0,1638.86,0.0,False,10.0,Extreme Fear,594.394938647747,488.573092401028,105.821846246719,3130.0,0.548857326907535,0.451142673092465,0.0338088965644469
2026-06-10,61449.2890625,62788.27734375,60788.0234375,61643.20703125,27493506779.0,62342.083196396845,63473.04696422976,65537.0870120271,68153.876865566,23.611987166965307,-4171.733421358607,-3394.5020506310493,-777.231370727558,69394.466796875,82057.77943994226,56731.15415380774,0.3649660622116781,2450.3713948451737,-0.0031600860854061,0.4989928484519211,781.0,677.0,0.5356652949245542,-0.2222208228538667,-0.9749963619881616,True,119.9134,4108.2001953125,23155.2,8.922434784279769,618.8651910809583,567680.0,1.6236316984126993,4505.396825396825,38.287756893050464,11.625,138955357012247.48,870346041.2085911,24484223.559984963,3.014567329999999,186154.80998497,43.130326169646565,4928846549.938478,756179.2365444488,478720.0,20040734.375,61642.38,1.3320519245780171,4316.100213403405,0.980662596035868,1.148835844703938,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7266.990234375,5247300000.0,49918.78125,503790000.0,90.02999877929688,291935.0,1620.74,0.0,False,9.0,Extreme Fear,431.529697239399,465.987804353237,-34.458107113838,2862.0,0.4808036572809486,0.5191963427190514,-0.012039869711334
2026-06-11,63561.0546875,63851.94921875,61447.96875,61448.87890625,29316677897.0,62748.407026764566,63492.60423606759,65254.7966799518,67736.34757665091,32.89299228157935,-3988.756498688679,-3513.352940242575,-475.403558446104,68798.107421875,81376.19423103999,56220.02061271001,0.3656521169117414,2447.057757266947,0.0337886685240648,0.5548451320730862,782.0,676.0,0.5363511659807956,-0.2264204492674811,-0.9740296608181456,True,120.1174,4090.300048828125,23155.2,8.65508536251392,590.3021822618372,637515.0,1.6029642444444454,4722.333333333333,56.845875882784014,11.483333333333333,138955357012247.52,932513615.5806334,27490584.13183997,3.5512813800000003,228624.75683996995,41.79170588604434,5482125367.938362,756757.5969732985,487498.0,20041128.125,61450.38,1.187042809931215,5301.8775868069615,0.9880226992795622,1.1875449707608752,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7394.2998046875,5658920000.0,50848.75,516860000.0,87.70999908447266,317151.0,1671.85,0.0,False,12.0,Extreme Fear,461.797788798809,443.275681614876,18.522107183933,2933.0,0.5102323776960709,0.489767622303929,0.0063150723436525
2026-06-12,63543.19921875,64334.015625,62778.79296875,63547.44140625,26881868307.0,63013.33775742638,63503.847565552576,65010.28275692298,67355.15227138718,32.85664238298816,-3801.3669642043824,-3570.955745034937,-230.4112191694453,68141.5990234375,80354.30638527173,55928.89166160327,0.3584508592947351,2383.355250051451,-0.0002809578486747,0.555741986561516,783.0,675.0,0.5370370370370371,-0.2306158707424405,-0.9730448705798238,True,119.5073,4215.0,23155.2,8.675718446548562,561.739173442716,647883.0,1.6048355374149657,4407.367346938776,52.50451684925385,13.183333333333334,138955357012247.56,1015403714.743356,31436770.76781264,3.78386808,250505.14281265,44.74418296872373,5415539925.116928,802698.971338471,515594.0,20041550.0,63547.89,1.2389566809724455,5162.681136672638,0.9962017485705414,1.1877855212466688,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7431.4599609375,4950530000.0,51202.26171875,427710000.0,84.87999725341797,233924.0,1664.62,0.0,False,12.0,Extreme Fear,424.106012701988,439.561886668205,-15.455873966217,2701.0,0.4910521891704625,0.5089478108295374,-0.0057222784028941
2026-06-13,64421.32421875,64700.87890625,63431.3203125,63541.515625,16956245530.0,63482.6665778676,63707.73126626312,64926.14582289827,67088.44063023834,36.56917234750776,-3541.1815230648062,-3565.000900640911,23.81937757610467,67513.608984375,79087.43922515516,55939.778743594834,0.3428591780202048,2303.798346029919,0.0137247224557035,0.5640508673461773,784.0,674.0,0.5377229080932785,-0.2348070093640055,-0.9720420095621032,True,119.5073,4215.0,23155.2,8.558273159279286,514.1341587441808,550296.0,1.5796760483870969,4437.870967741936,38.03410300700251,13.608333333333334,138955357012247.48,856531024.6814705,25757659.401464887,3.41175237,222065.65146489983,45.16819386467756,1625624118.6010222,451541.0770173021,423183.0,20042009.375,63539.65,0.820542175515181,4744.291312881429,0.9994630345486432,1.205481911068106,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7431.4599609375,4950530000.0,51202.26171875,427710000.0,84.87999725341797,233924.0,1680.19,0.0,False,13.0,Extreme Fear,398.505949616432,329.275580704212,69.23036891222,2195.0,0.547562603630322,0.4524373963696779,0.0315400313950888
2026-06-14,65710.3984375,65749.78125,63634.0234375,64420.16796875,21572226975.0,64225.243864411736,64152.76841542687,65038.18191069852,66963.16406726213,41.66810485522385,-3194.145054316512,-3490.8297313760318,296.68467705951934,66935.132421875,77572.27876589262,56297.98607785736,0.3178344752341542,2290.36687934921,0.0198124847553173,0.5831558455814274,785.0,673.0,0.5384087791495199,-0.2389937872969776,-0.97102109638949,True,119.5073,4215.0,23155.2,8.397911506768152,571.2601763824231,726520.0,1.5896503082191775,4976.164383561644,56.78227839109101,9.933333333333334,125124954924434.3,908119306.0165768,30279244.594365463,2.65664341,173275.84436546,40.691674386405126,1504861400.9185028,435308.9287869875,400405.0,20042396.875,64427.29,0.5991699179471831,4157.579494959397,1.001052571882713,1.2276315476665296,332.407,129.663,282.755,158861.0,4.3,37.49,759097.0,32475.21,3.75,3.5,False,7431.4599609375,4950530000.0,51202.26171875,427710000.0,84.87999725341797,233924.0,1725.22,0.0,False,18.0,Extreme Fear,364.060005068779,310.674665749073,53.385339319706,2318.0,0.5395602461446046,0.4604397538553953,0.0230307762380094
2026-06-15,66289.5,67248.1328125,65315.8359375,65711.109375,32927321950.0,64913.32924294116,64627.597656443126,65216.94163774159,66901.92187932921,43.85172359075272,-2839.653735589891,-3360.594532218804,520.9407966289127,66458.320703125,76237.82925785039,56678.81214839962,0.2943050155724302,2264.790450467124,0.0087743291428838,0.5743162624139069,786.0,672.0,0.5390946502057613,-0.2431761267871414,-0.9699821500217436,True,119.3158,4328.0,23155.2,8.298703209816672,628.3861940206654,710717.0,1.6155192066666673,4738.113333333334,38.96346285860357,10.933333333333334,124932866006548.0,931566968.2181836,32087056.179462083,3.71797972,252599.92946207,43.84897320507061,6123296483.392739,798320.8407747869,492782.0,20042853.125,65713.21,1.1232612147659151,5594.9995245248965,0.9964540915968644,1.2393546167038156,333.979,129.663,290.515,158861.0,4.3,37.49,766192.0,32475.21,3.75,3.5,False,7554.2900390625,5674670000.0,51671.03125,509660000.0,80.75,208395.0,1794.99,0.0,False,20.0,Extreme Fear,494.719799160957,386.562152683735,108.157646477222,2778.0,0.5613638156612804,0.4386361843387197,0.0389336380407566
2026-06-16,65600.640625,66928.609375,65315.0703125,66289.4609375,25063963967.0,65142.43303696078,64843.82942723355,65271.7557787785,66783.6235834811,41.84505616637168,-2584.50939059793,-3205.377503894629,620.868113296699,66021.117578125,75070.71072895557,56971.52442729444,0.2741423799777966,2218.2724941837578,-0.0104460520817153,0.466219767464247,787.0,671.0,0.5397805212620027,-0.2473539501627096,-0.9689251897535246,True,119.256,4330.89990234375,23155.2,8.354888208230737,590.3021822618372,786360.0,1.587536814814815,4854.074074074074,37.26207937015375,11.25,124932866006548.0,1006092325.6756384,37804194.32902268,3.3164144300000014,238028.7040226699,42.375873013176175,5379500225.09902,829580.7529998745,477480.0,20043334.375,66285.33,1.0549630614475234,4951.20329945954,0.9947584448284672,1.2287326760856152,333.979,129.663,290.515,158861.0,4.3,37.49,766192.0,32475.21,3.75,3.5,False,7511.35009765625,5286210000.0,51999.671875,447100000.0,76.05000305175781,205050.0,1792.0,0.0,False,23.0,Extreme Fear,464.157587766647,304.713311374187,159.44427639246,2382.0,0.603687287794758,0.396312712205242,0.0669371437415869
2026-06-17,64418.4453125,66354.625,63870.9296875,65600.4296875,31288885189.0,64901.10379547386,64749.29962395943,65149.854283595865,66568.60737702827,38.58205359783853,-2449.463055312517,-3054.194614178207,604.7315588656897,65565.212109375,73912.05726751355,57218.36695123646,0.2546120080940011,2237.231266920632,-0.0181854515308644,0.4237640534594461,788.0,670.0,0.5404663923182441,-0.2515271798357653,-0.9678502352140368,True,119.3871,4358.89990234375,23155.2,8.486888216049923,552.218170503009,601375.0,1.6088632348484853,4555.871212121212,36.40734823868354,13.204166666666666,124932866006548.0,819778932.0320016,28337336.97282871,3.34046601,224830.72282871,44.68497909484499,4571979958.525453,667466.145781686,474545.0,20043828.125,65611.77,1.1099000553426497,4771.3578756803945,0.9951481624607668,1.2059072762898515,333.979,129.663,290.515,158861.0,4.3,37.49,766192.0,32475.21,3.75,3.5,False,7420.10009765625,5883740000.0,51492.55078125,496040000.0,76.79000091552734,100474.0,1748.81,0.0,False,22.0,Extreme Fear,482.955811977386,394.850423932076,88.105388045311,2526.0,0.5501849864133327,0.4498150135866674,0.0348794093607723
2026-06-18,62896.47265625,64736.921875,62201.14453125,64419.64453125,30432454936.0,64232.89341573257,64337.56029780178,64827.942622546456,66234.7769478666,34.817815542148765,-2437.1543372220767,-2930.786558786981,493.6322215649043,65041.4095703125,72603.25761152085,57479.56152910414,0.2325241132123276,2258.5559866941585,-0.0239099264595433,0.4415720091502678,789.0,669.0,0.5411522633744856,-0.2556957383037037,-0.966757306366662,True,120.3958,4224.10009765625,23155.2,8.668725145895301,590.3021822618372,815537.0,1.6128984787878786,4942.648484848485,77.70382099865381,11.783333333333331,124932866006548.0,1024723665.040002,39027824.01494674,3.45834819,245180.26494673992,39.81293509502055,5554930941.589977,705918.3180308954,503361.0,20044240.625,64428.91,0.8655871138046409,5123.359623054873,0.9874518190781288,1.1772253837760067,333.979,129.663,290.515,158861.0,4.3,37.49,766192.0,32475.21,3.75,3.5,False,7500.580078125,9061110000.0,51564.69921875,985370000.0,76.5999984741211,97813.0,1709.75,0.0,False,15.0,Extreme Fear,441.397660017014,473.306451618671,-31.908791601658,2706.0,0.482557861500919,0.517442138499081,-0.011791866815099
2026-06-19,63540.8359375,63568.22265625,62275.58203125,62897.515625,22361931660.0,64002.20758965505,64160.51043995694,64644.0702389684,65989.87321965146,37.59386772837277,-2348.3347169976914,-2814.2961904291237,465.96147343143184,64530.7095703125,70900.4402084767,58160.97893214829,0.1974170338611809,2189.562032287433,0.0101927013006599,0.367292984545012,790.0,668.0,0.541838134430727,-0.2598595481506682,-0.9656464235085896,True,120.3958,4224.10009765625,23155.2,8.626357608512746,523.6551616838879,746922.0,1.5926313576158937,4946.503311258278,47.64816291700172,11.15,124932866006548.0,937777414.6729716,33453833.89575472,3.2586202400000004,223446.3957547201,39.48734176863508,4445629256.547025,623162.0722292056,486150.0,20044768.75,62900.98,0.8343067579067234,4988.875993405534,0.990278657385004,1.186374409712872,333.979,129.663,290.515,158861.0,4.3,37.49,766192.0,32475.21,3.75,3.5,False,7500.580078125,9061110000.0,51564.69921875,985370000.0,76.5999984741211,97813.0,1709.59,0.0,False,14.0,Extreme Fear,478.305781364441,464.53865557909,13.767125785351,2665.0,0.5073008469085211,0.4926991530914789,0.0051659008575425
