time,asset,CapMVRVCur,SplyCur
2024-02-04,btc,1.862423695961,19618380.49453234
2024-02-05,btc,1.863325630825,19619355.4945323
2024-02-06,btc,1.881777313878,19620417.99453229
2024-02-07,btc,1.929905898886,19621417.99453227
2024-02-08,btc,1.974244701407,19622280.49453222
2024-02-09,btc,2.050894304805,19623317.99453217
2024-02-10,btc,2.075743628106,19624267.99453216
2024-02-11,btc,2.091679256465,19625124.24452782
2024-02-12,btc,2.163451148703,19626242.99451125
2024-02-13,btc,2.144571750971,19627086.74447811
2024-02-14,btc,2.227481564237,19627955.49447146
2024-02-15,btc,2.227672856945,19628936.74445056
2024-02-16,btc,2.233361065632,19629774.24444057
2024-02-17,btc,2.211108586549,19630711.74443719
2024-02-18,btc,2.229209056718,19631467.99443716
2024-02-19,btc,2.207720044105,19632317.99442621
2024-02-20,btc,2.226411177484,19633199.24442615
2024-02-21,btc,2.199223255693,19634061.7444261
2024-02-22,btc,2.176256754311,19634905.49442602
2024-02-23,btc,2.151044247173,19635899.24440955
2024-02-24,btc,2.182874558495,19636755.4944095
2024-02-25,btc,2.188723304731,19637780.49437124
2024-02-26,btc,2.30035580813,19638611.74437117
2024-02-27,btc,2.39296751458,19639417.99437111
2024-02-28,btc,2.578804516452,19640349.24436558
2024-02-29,btc,2.523625575021,19641180.49434917
2024-03-01,btc,2.552193764104,19642142.99432728
2024-03-02,btc,2.530515094253,19642936.74432721
2024-03-03,btc,2.564912446775,19643905.49431723
2024-03-04,btc,2.751198902437,19644711.74430514
2024-03-05,btc,2.565781926711,19645755.494305
2024-03-06,btc,2.612226371577,19646630.49430491
2024-03-07,btc,2.630694305772,19647755.49427749
2024-03-08,btc,2.663773784415,19648717.99427193
2024-03-09,btc,2.664446669894,19649736.74426524
2024-03-10,btc,2.673324643842,19650630.49424315
2024-03-11,btc,2.776042557045,19651692.99423977
2024-03-12,btc,2.732831670246,19652574.24421644
2024-03-13,btc,2.746836537171,19653574.24420429
2024-03-14,btc,2.676637138189,19654455.49419763
2024-03-15,btc,2.593181988006,19655249.24419096
2024-03-16,btc,2.443363523614,19656149.24418545
2024-03-17,btc,2.541969044316,19657061.74418201
2024-03-18,btc,2.51875351754,19657961.74415137
2024-03-19,btc,2.30649799611,19658942.99414585
2024-03-20,btc,2.517432122856,19659874.24412035
2024-03-21,btc,2.425056482588,19660624.24410392
2024-03-22,btc,2.347242779085,19661467.993082
2024-03-23,btc,2.355130916016,19662442.99308194
2024-03-24,btc,2.459089042138,19663505.49308191
2024-03-25,btc,2.531973278125,19664330.49307314
2024-03-26,btc,2.529858023857,19665167.9930425
2024-03-27,btc,2.497305617703,19666017.9930282
2024-03-28,btc,2.542320039061,19666967.99301939
2024-03-29,btc,2.50681430136,19667867.99301605
2024-03-30,btc,2.495980095994,19668836.74301601
2024-03-31,btc,2.54947270434,19669692.99300506
2024-04-01,btc,2.483865174687,19670630.49299956
2024-04-02,btc,2.325824861038,19671555.49299954
2024-04-03,btc,2.343574739079,19672442.99299949
2024-04-04,btc,2.422340254314,19673305.49297218
2024-04-05,btc,2.401839662162,19674230.49293393
2024-04-06,btc,2.442327543695,19675199.24290541
2024-04-07,btc,2.449775072637,19676261.74288233
2024-04-08,btc,2.52594267686,19677249.24284075
2024-04-09,btc,2.431151797828,19678161.74280136
2024-04-10,btc,2.480887886464,19679105.49278382
2024-04-11,btc,2.459930871341,19679930.49278382
2024-04-12,btc,2.355699837214,19680780.49277836
2024-04-13,btc,2.266724603585,19681805.49276744
2024-04-14,btc,2.303797513539,19682786.74276744
2024-04-15,btc,2.224653591762,19683667.99275647
2024-04-16,btc,2.235583060627,19684699.24275641
2024-04-17,btc,2.150115532828,19685555.4927367
2024-04-18,btc,2.223657090198,19686461.74273122
2024-04-19,btc,2.229521797353,19687392.99271483
2024-04-20,btc,2.268874228093,19687799.24271483
2024-04-21,btc,2.270178573833,19688236.74271483
2024-04-22,btc,2.336371416788,19688711.74270937
2024-04-23,btc,2.315430605828,19689236.74270937
2024-04-24,btc,2.229186378145,19689721.11769845
2024-04-25,btc,2.239412644798,19690167.99269845
2024-04-26,btc,2.213395882136,19690583.61769845
2024-04-27,btc,2.200293292653,19691021.11769845
2024-04-28,btc,2.182739504636,19691458.61769844
2024-04-29,btc,2.213049963714,19691867.99269843
2024-04-30,btc,2.099491659604,19692308.61769843
2024-05-01,btc,2.01516295818,19692721.11769297
2024-05-02,btc,2.050901531028,19693174.24267659
2024-05-03,btc,2.180678249434,19693577.36767659
2024-05-04,btc,2.210725676775,19694017.99266567
2024-05-05,btc,2.216655067084,19694452.36766567
2024-05-06,btc,2.186202853853,19694833.61766567
2024-05-07,btc,2.157205469069,19695214.86765475
2024-05-08,btc,2.110540935051,19695611.74265472
2024-05-09,btc,2.175223560734,19696064.8676547
2024-05-10,btc,2.102988744981,19696517.99264919
2024-05-11,btc,2.100448702876,19697014.86764918
2024-05-12,btc,2.119745795365,19697427.36764917
2024-05-13,btc,2.168233271084,19697886.7426437
2024-05-14,btc,2.121406641577,19698311.74263277
2024-05-15,btc,2.275705533512,19698752.36763277
2024-05-16,btc,2.238813737175,19699196.11762728
2024-05-17,btc,2.293532882786,19699680.49262727
2024-05-18,btc,2.293351817746,19700080.49262727
2024-05-19,btc,2.267741433359,19700561.74262181
2024-05-20,btc,2.430732575262,19701049.24261848
2024-05-21,btc,2.392177115696,19701480.49261845
2024-05-22,btc,2.350508549105,19701958.61760751
2024-05-23,btc,2.30342600975,19702486.74257751
2024-05-24,btc,2.329942400919,19702986.74256659
2024-05-25,btc,2.351755247843,19703486.74255113
2024-05-26,btc,2.321857258415,19704011.74255105
2024-05-27,btc,2.349289009693,19704396.11754556
2024-05-28,btc,2.276025405912,19704814.86754006
2024-05-29,btc,2.249666771523,19705242.99254002
2024-05-30,btc,2.274593932765,19705627.36754001
2024-05-31,btc,2.240434640049,19706089.86751266
2024-06-01,btc,2.250811711614,19706530.49250719
2024-06-02,btc,2.252890611825,19706967.99250718
2024-06-03,btc,2.282844084426,19707458.61712567
2024-06-04,btc,2.336035028633,19707877.36709835
2024-06-05,btc,2.350051564625,19708261.74209288
2024-06-06,btc,2.333807126267,19708677.36709285
2024-06-07,btc,2.283767499815,19709121.11707542
2024-06-08,btc,2.281753656488,19709658.61707541
2024-06-09,btc,2.291783692164,19710136.74207538
2024-06-10,btc,2.284430208974,19710571.11703716
2024-06-11,btc,2.210797104332,19710955.49203714
2024-06-12,btc,2.236528862009,19711411.74203711
2024-06-13,btc,2.189193919128,19711864.86702071
2024-06-14,btc,2.162288948988,19712264.8670207
2024-06-15,btc,2.168574282271,19712683.6170207
2024-06-16,btc,2.181700780897,19713192.99199885
2024-06-17,btc,2.17600767278,19713630.49199884
2024-06-18,btc,2.131170120016,19714105.49199881
2024-06-19,btc,2.122527340691,19714533.61697697
2024-06-20,btc,2.122824344632,19714949.24197697
2024-06-21,btc,2.094841851078,19715386.74197697
2024-06-22,btc,2.094393635978,19715861.74197151
2024-06-23,btc,2.064629768046,19716211.74197148
2024-06-24,btc,1.965852605759,19716686.74197148
2024-06-25,btc,2.013824808421,19717074.24196055
2024-06-26,btc,1.983142815892,19717452.36696053
2024-06-27,btc,2.00449611147,19717858.61696053
2024-06-28,btc,1.963323618484,19718280.49194415
2024-06-29,btc,1.982090071071,19718771.11694415
2024-06-30,btc,2.04224535277,19719149.24194414
2024-07-01,btc,2.04314593286,19719589.86693321
2024-07-02,btc,2.017079157971,19720052.36693319
2024-07-03,btc,1.956495892684,19720505.49192773
2024-07-04,btc,1.867131113244,19720942.99191134
2024-07-05,btc,1.84216706331,19721321.11691133
2024-07-06,btc,1.891715119434,19721836.74191132
2024-07-07,btc,1.82212870475,19722277.36689043
2024-07-08,btc,1.84231499501,19722774.2418795
2024-07-09,btc,1.882826099963,19723255.49186956
2024-07-10,btc,1.873671456415,19723680.49186079
2024-07-11,btc,1.860391707754,19724117.99185086
2024-07-12,btc,1.877696697499,19724586.74173565
2024-07-13,btc,1.924461076714,19725067.99172466
2024-07-14,btc,1.978252221421,19725589.86670117
2024-07-15,btc,2.094337235781,19726067.99166178
2024-07-16,btc,2.10249498714,19726527.36664754
2024-07-17,btc,2.0722141993,19727024.24161113
2024-07-18,btc,2.063284607936,19727427.36657918
2024-07-19,btc,2.146794861585,19727886.7415737
2024-07-20,btc,2.159544550027,19728402.36657367
2024-07-21,btc,2.186185421436,19728930.49154719
2024-07-22,btc,2.167482354881,19729489.86647783
2024-07-23,btc,2.109594621683,19730017.9914679
2024-07-24,btc,2.091076478928,19730455.49142156
2024-07-25,btc,2.101052278672,19730964.8664161
2024-07-26,btc,2.167988897972,19731464.8664161
2024-07-27,btc,2.17149524018,19731946.11639955
2024-07-28,btc,2.173689504641,19732408.61638863
2024-07-29,btc,2.130351323441,19732964.866382
2024-07-30,btc,2.10753663783,19733433.61637869
2024-07-31,btc,2.060104597961,19733874.24136445
2024-08-01,btc,2.073446664875,19734311.74135899
2024-08-02,btc,1.958129492294,19734702.36635898
2024-08-03,btc,1.931910948089,19735124.24134891
2024-08-04,btc,1.85658107668,19735571.11634013
2024-08-05,btc,1.734614783702,19736058.61633134
2024-08-06,btc,1.790105908673,19736496.11628981
2024-08-07,btc,1.76102665944,19736877.36627343
2024-08-08,btc,1.974027468759,19737280.49125374
2024-08-09,btc,1.934847151042,19737686.74125373
2024-08-10,btc,1.937094140148,19738089.86623947
2024-08-11,btc,1.872742222889,19738592.99123943
2024-08-12,btc,1.890144044639,19739021.11623942
2024-08-13,btc,1.926417221684,19739486.74122304
2024-08-14,btc,1.87350048326,19739899.24122303
2024-08-15,btc,1.835793831991,19740399.241223
2024-08-16,btc,1.876508258409,19740842.99121208
2024-08-17,btc,1.891903199321,19741308.61621206
2024-08-18,btc,1.871999609436,19741796.11621206
2024-08-19,btc,1.891279440638,19742202.36620113
2024-08-20,btc,1.882426600371,19742671.11620112
2024-08-21,btc,1.945233846186,19743130.49120111
2024-08-22,btc,1.921170694846,19743630.49119564
2024-08-23,btc,2.035903975825,19744142.99119548
2024-08-24,btc,2.032046751517,19744621.11619545
2024-08-25,btc,2.046583028581,19745036.74118453
2024-08-26,btc,1.998001382993,19745455.49118453
2024-08-27,btc,1.891971799295,19745899.24113451
2024-08-28,btc,1.875827072948,19746402.36612904
2024-08-29,btc,1.883349152914,19746814.86612355
2024-08-30,btc,1.876982694923,19747258.61610169
2024-08-31,btc,1.87073697854,19747717.99109622
2024-09-01,btc,1.820019010688,19748161.74109074
2024-09-02,btc,1.877143284457,19748683.61607434
2024-09-03,btc,1.829729699885,19749149.24106341
2024-09-04,btc,1.841861370616,19749621.11604703
2024-09-05,btc,1.781930708989,19750105.49104703
2024-09-06,btc,1.710811543806,19750558.61604639
2024-09-07,btc,1.718206634267,19751052.36604087
2024-09-08,btc,1.743469313486,19751574.24104087
2024-09-09,btc,1.814072811646,19752027.36603539
2024-09-10,btc,1.830850569033,19752455.49102993
2024-09-11,btc,1.822802476165,19752792.99102992
2024-09-12,btc,1.844923692611,19753267.99102987
2024-09-13,btc,1.918166417135,19753652.36601894
2024-09-14,btc,1.901061522523,19754086.74101892
2024-09-15,btc,1.873189573393,19754558.61601892
2024-09-16,btc,1.844209085413,19754949.24101345
2024-09-17,btc,1.906555569386,19755417.99101343
2024-09-18,btc,1.938486988135,19755849.24099158
2024-09-19,btc,1.989407371018,19756230.49095334
2024-09-20,btc,1.991251479392,19756683.61595331
2024-09-21,btc,1.997224680189,19757105.4909533
2024-09-22,btc,2.00309504051,19757530.4909533
2024-09-23,btc,1.993210662996,19757986.740926
2024-09-24,btc,2.02322807255,19758439.86592598
2024-09-25,btc,1.980828516174,19758889.86592598
2024-09-26,btc,2.040909822528,19759296.11591505
2024-09-27,btc,2.061133588941,19759724.24090959
2024-09-28,btc,2.059734897491,19760127.36590413
2024-09-29,btc,2.054377793402,19760611.74090413
2024-09-30,btc,1.980655974681,19761039.8659041
2024-10-01,btc,1.906306811115,19761530.49089476
2024-10-02,btc,1.901135632078,19762014.86483653
2024-10-03,btc,1.903667765594,19762508.61481409
2024-10-04,btc,1.942653036999,19763036.73978672
2024-10-05,btc,1.941600018448,19763508.61478671
2024-10-06,btc,1.964736190677,19763983.61478667
2024-10-07,btc,1.952455630153,19764467.9897812
2024-10-08,btc,1.926780183281,19764989.86473206
2024-10-09,btc,1.880158282942,19765386.73972658
2024-10-10,btc,1.868650690361,19765871.11472103
2024-10-11,btc,1.931911669891,19766308.61470463
2024-10-12,btc,1.953970337674,19766755.48970459
2024-10-13,btc,1.939547429605,19767186.7396991
2024-10-14,btc,2.039522213226,19767621.11469362
2024-10-15,btc,2.060181206339,19768108.61468267
2024-10-16,btc,2.079852586869,19768549.23967718
2024-10-17,btc,2.067823405287,19769039.8646717
2024-10-18,btc,2.097751626956,19769464.86466077
2024-10-19,btc,2.095293659588,19770005.48965524
2024-10-20,btc,2.110307256847,19770546.1146388
2024-10-21,btc,2.056928495458,19771080.48953557
2024-10-22,btc,2.0548573040083666,19771511.73952461
2024-10-23,btc,2.030149964645596,19771983.61450366
2024-10-24,btc,2.0735534317639304,19772442.98945587
2024-10-25,btc,2.015882390039284,19772921.11445039
2024-10-26,btc,2.038385405545456,19773377.36445039
2024-10-27,btc,2.0672450714484363,19773880.48945036
2024-10-28,btc,2.12079659111609,19774405.4894449
2024-10-29,btc,2.199387577615285,19774896.11444483
2024-10-30,btc,2.1895048875101897,19775424.23943382
2024-10-31,btc,2.1253164193551783,19775917.98941723
2024-11-01,btc,2.096717117505966,19776396.11441125
2024-11-02,btc,2.088469515716,19776836.73940964
2024-11-03,btc,2.072996077959187,19777249.23940946
2024-11-04,btc,2.0421715913323313,19777721.11439293
2024-11-05,btc,2.0934035678438234,19778155.48938731
2024-11-06,btc,2.265383861200003,19778633.61438602
2024-11-07,btc,2.268079148113374,19779121.11438028
2024-11-08,btc,2.2784564278185018,19779564.86435818
2024-11-09,btc,2.285490807522989,19779999.23935142
2024-11-10,btc,2.386299165227104,19780461.73934022
2024-11-11,btc,2.6147362044216913,19780886.73931287
2024-11-12,btc,2.574402718870185,19781342.98929098
2024-11-13,btc,2.6237625094988872,19781774.2392854
2024-11-14,btc,2.5169171310403327,19782171.11427343
2024-11-15,btc,2.6166281818489865,19782639.86418062
2024-11-16,btc,2.5963251574245816,19783130.48914509
2024-11-17,btc,2.570045957525609,19783599.2391384
2024-11-18,btc,2.586767436063493,19784086.73913822
2024-11-19,btc,2.616096692148944,19784633.61411426
2024-11-20,btc,2.6545840511759584,19785092.98823511
2024-11-21,btc,2.7357035205093947,19785542.9868657
2024-11-22,btc,2.7268624607806946,19785989.86100384
2024-11-23,btc,2.682475835762373,19786421.11082408
2024-11-24,btc,2.684190145202477,19786839.86060396
2024-11-25,btc,2.5509368688261986,19787367.98557194
2024-11-26,btc,2.504171774475637,19787802.3603786
2024-11-27,btc,2.606953545179931,19788217.98530596
2024-11-28,btc,2.593738763868712,19788661.73523034
2024-11-29,btc,2.6309948422566616,19789039.85990686
2024-11-30,btc,2.6035102735918114,19789552.34398553
2024-12-01,btc,2.627590012401485,19790046.07813313
2024-12-02,btc,2.572610271286454,19790442.94740718
2024-12-03,btc,2.5714581344527,19790933.51298461
2024-12-04,btc,2.637537468218781,19791392.8080724
2024-12-05,btc,2.5624396365200885,19791877.12482239
2024-12-06,btc,2.619701356628037,19792302.10743335
2024-12-07,btc,2.6172416537051104,19792745.81862795
2024-12-08,btc,2.635830347444721,19793202.04336046
2024-12-09,btc,2.528321562198401,19793723.89738428
2024-12-10,btc,2.5042559556430377,19794205.12409209
2024-12-11,btc,2.607825988676539,19794648.84459111
2024-12-12,btc,2.5725090268010704,19795111.21182003
2024-12-13,btc,2.5964143923269845,19795642.41641123
2024-12-14,btc,2.5956011229498386,19796139.18299872
2024-12-15,btc,2.671579602981782,19796567.29775711
2024-12-16,btc,2.6904870242055368,19797029.76713727
2024-12-17,btc,2.6825053486643022,19797454.74843723
2024-12-18,btc,2.5337669288940026,19797904.73223539
2024-12-19,btc,2.449250681750823,19798357.83271974
2024-12-20,btc,2.438923701718572,19798829.70078425
2024-12-21,btc,2.4247953422211608,19799282.82203878
2024-12-22,btc,2.3683246829858304,19799767.19451128
2024-12-23,btc,2.3466031181287983,19800201.56258799
2024-12-24,btc,2.432547289582645,19800614.0601588
2024-12-25,btc,2.4457574461003446,19801085.92806539
2024-12-26,btc,2.3548963638187823,19801495.29761646
2024-12-27,btc,2.316536046291274,19801989.04041662
2024-12-28,btc,2.3373921900161463,19802435.90899522
2024-12-29,btc,2.2939806186069815,19802929.65099519
2024-12-30,btc,2.264447243535571,19803426.51700902
2024-12-31,btc,2.2808124449322915,19803829.6240934
2025-01-01,btc,2.3030404933089104,19804267.11404725
2025-01-02,btc,2.3578841474857937,19804788.97841898
2025-01-03,btc,2.3862905574570155,19805232.70427525
2025-01-04,btc,2.3875160097101222,19805698.31429955
2025-01-05,btc,2.3909658600988406,19806185.7957105
2025-01-06,btc,2.477062799747396,19806601.40750046
2025-01-07,btc,2.346702783421937,19807020.1377164
2025-01-08,btc,2.2986659046669535,19807410.75363998
2025-01-09,btc,2.233820238836667,19807885.73248988
2025-01-10,btc,2.290082536703305,19808329.46759886
2025-01-11,btc,2.285501707170164,19808760.71631881
2025-01-12,btc,2.278657758123868,19809298.20835871
2025-01-13,btc,2.2779845089607442,19809698.20317314
2025-01-14,btc,2.3280580564665416,19810179.44583192
2025-01-15,btc,2.4095410827754344,19810613.81645165
2025-01-16,btc,2.3989108291075403,19811013.81097578
2025-01-17,btc,2.495913169030756,19811482.55425549
2025-01-18,btc,2.4946785705686336,19811888.80029538
2025-01-19,btc,2.410672870086662,19812357.54644438
2025-01-20,btc,2.445056132753733,19812832.54293092
2025-01-21,btc,2.5188589005093247,19813248.1656208
2025-01-22,btc,2.459018475131256,19813716.91363797
2025-01-23,btc,2.455447281433525,19814141.90542135
2025-01-24,btc,2.4651832101972833,19814579.38727566
2025-01-25,btc,2.4670204525538764,19814979.38377799
2025-01-26,btc,2.418361700134125,19815407.50747697
2025-01-27,btc,2.3934124984483267,19815895.00560923
2025-01-28,btc,2.373287118165897,19816357.50459816
2025-01-29,btc,2.436318963363576,19816841.87530066
2025-01-30,btc,2.457756213004062,19817294.99742512
2025-01-31,btc,2.3926271926371023,19817685.61779669
2025-02-01,btc,2.353296238999732,19818260.61111899
2025-02-02,btc,2.2785882985362735,19818794.97909532
2025-02-03,btc,2.371727104993572,19819273.09623779
2025-02-04,btc,2.280750094282139,19819682.46882179
2025-02-05,btc,2.246535583279113,19820132.46375376
2025-02-06,btc,2.243314171452448,19820585.58427882
2025-02-07,btc,2.2387599646519223,19821126.2000898
2025-02-08,btc,2.2429885869544703,19821626.19378163
2025-02-09,btc,2.232532160927027,19822073.06223539
2025-02-10,btc,2.2560105134383015,19822507.43074098
2025-02-11,btc,2.2178405166069126,19822894.92809454
2025-02-12,btc,2.261466528982128,19823310.54614802
2025-02-13,btc,2.2326518009087044,19823804.28829496
2025-02-14,btc,2.25166232416674,19824279.2809251
2025-02-15,btc,2.254483790385446,19824779.27431535
2025-02-16,btc,2.221961475316798,19825251.14105045
2025-02-17,btc,2.212551004856131,19825679.26066042
2025-02-18,btc,2.2037234329299973,19826116.7472204
2025-02-19,btc,2.2304732158403096,19826510.48629836
2025-02-20,btc,2.269163375900631,19826916.72818671
2025-02-21,btc,2.2145337837142764,19827319.84583575
2025-02-22,btc,2.2259723481715947,19827754.2113292
2025-02-23,btc,2.213616967746432,19828157.32517917
2025-02-24,btc,2.1164194813823665,19828563.56379784
2025-02-25,btc,2.045057192561317,19829022.93427864
2025-02-26,btc,1.937156888282904,19829513.54557975
2025-02-27,btc,1.951252300853544,19829982.28192984
2025-02-28,btc,1.9428821960052791,19830469.77944628
2025-03-01,btc,1.979772195615528,19830919.77817533
2025-03-02,btc,2.1723352788786894,19831313.52299381
2025-03-03,btc,1.9890487557357124,19831782.26242224
2025-03-04,btc,2.011926611190173,19832238.51079673
2025-03-05,btc,2.085499742580572,19832657.25345893
2025-03-06,btc,2.074588033844596,19833188.49809435
2025-03-07,btc,1.990605455895191,19833632.23824098
2025-03-08,btc,1.9817025600012967,19834060.3616429
2025-03-09,btc,1.8553174468191107,19834557.23055726
2025-03-10,btc,1.8183074680565463,19835038.47608533
2025-03-11,btc,1.9029557814450992,19835469.72605551
2025-03-12,btc,1.921883426993698,19835947.84578215
2025-03-13,btc,1.864334615532672,19836444.71864683
2025-03-14,btc,1.932035459333313,19836888.46507507
2025-03-15,btc,1.9374873260847636,19837300.96369563
2025-03-16,btc,1.894746119450727,19837754.08766151
2025-03-17,btc,1.929602895545638,19838191.58565153
2025-03-18,btc,1.8989060236861497,19838635.33370501
2025-03-19,btc,1.9911932421344407,19839110.3317466
2025-03-20,btc,1.9298268037808353,19839554.07872113
2025-03-21,btc,1.9281651540140552,19840007.20270222
2025-03-22,btc,1.9223588315764384,19840475.94273762
2025-03-23,btc,1.966380986053732,19840963.43976163
2025-03-24,btc,2.0008793939408274,19841444.68753153
2025-03-25,btc,2.0026741040033817,19841910.31104373
2025-03-26,btc,1.9885114032158293,19842385.30950609
2025-03-27,btc,1.9967090941768977,19842847.80873067
2025-03-28,btc,1.928282346209128,19843329.05742965
2025-03-29,btc,1.8872433668233977,19843769.68171961
2025-03-30,btc,1.8812161854306808,19844197.80611996
2025-03-31,btc,1.887088049301776,19844660.30453595
2025-04-01,btc,1.950076686214192,19845082.17772405
2025-04-02,btc,1.8882773504046595,19845619.67412857
2025-04-03,btc,1.8941542618128036,19846094.66498855
2025-04-04,btc,1.9126673444102584,19846657.16238412
2025-04-05,btc,1.9016833447333796,19847169.65940218
2025-04-06,btc,1.780124063587888,19847622.78330522
2025-04-07,btc,1.8128169226747144,19848075.9075672
2025-04-08,btc,1.7439655745926916,19848554.03181368
2025-04-09,btc,1.887230963523962,19848963.40626122
2025-04-10,btc,1.8147281216378452,19849413.40516973
2025-04-11,btc,1.9005276237422863,19849875.90300781
2025-04-12,btc,1.9432833469455524,19850325.90175683
2025-04-13,btc,1.9039218772421993,19850863.39879054
2025-04-14,btc,1.9262023235820704,19851329.02176633
2025-04-15,btc,1.907137055165662,19851779.01835727
2025-04-16,btc,1.9172708051026968,19852241.51758029
2025-04-17,btc,1.9396573992306128,19852719.64043287
2025-04-18,btc,1.9277993169752448,19853144.64028952
2025-04-19,btc,1.943457271715672,19853579.01218784
2025-04-20,btc,1.9426378432392224,19853963.38402997
2025-04-21,btc,1.9927995689339313,19854357.13198692
2025-04-22,btc,2.1282639230663345,19854841.50212034
2025-04-23,btc,2.1261098636422497,19855197.75012697
2025-04-24,btc,2.126194044694234,19855638.37310508
2025-04-25,btc,2.1396892285629945,19856088.37048136
2025-04-26,btc,2.1368454882429617,19856503.99538397
2025-04-27,btc,2.1163030783471615,19856925.86845264
2025-04-28,btc,2.1414599497479094,19857366.4933841
2025-04-29,btc,2.1164915940420426,19857822.7422359
2025-04-30,btc,2.117664419217392,19858235.24088683
2025-05-01,btc,2.1635056908519745,19858657.11484803
2025-05-02,btc,2.1700257371132774,19859153.98960692
2025-05-03,btc,2.1488276411481815,19859666.48887791
2025-05-04,btc,2.1136160468529854,19860100.86307036
2025-05-05,btc,2.1198315170018898,19860647.73754278
2025-05-06,btc,2.1566030190508583,19861078.98632881
2025-05-07,btc,2.164177587122982,19861550.86025732
2025-05-08,btc,2.2908345636251917,19862047.7320949
2025-05-09,btc,2.2831068959043845,19862485.22816211
2025-05-10,btc,2.317993015404475,19862953.9781219
2025-05-11,btc,2.30314847924649,19863419.60241787
2025-05-12,btc,2.276547512358493,19863872.72726223
2025-05-13,btc,2.2970209363653464,19864278.97693762
2025-05-14,btc,2.281735209781493,19864728.9766771
2025-05-15,btc,2.2793299047250057,19865185.22654822
2025-05-16,btc,2.272925986368772,19865610.22528842
2025-05-17,btc,2.263971398372875,19866057.09968716
2025-05-18,btc,2.324070467635384,19866563.3485357
2025-05-19,btc,2.3094629533855167,19867003.97333178
2025-05-20,btc,2.3328187609635207,19867466.47291531
2025-05-21,btc,2.387132485847717,19867916.47279327
2025-05-22,btc,2.419114869272548,19868385.22231008
2025-05-23,btc,2.325244185229265,19868869.59700965
2025-05-24,btc,2.33752306327879,19869310.22183811
2025-05-25,btc,2.357588378582445,19869782.09646027
2025-05-26,btc,2.3615409622706878,19870260.22083733
2025-05-27,btc,2.3483230152239982,19870700.84569245
2025-05-28,btc,2.3195657659140596,19871213.34525168
2025-05-29,btc,2.269515917375292,19871710.21876614
2025-05-30,btc,2.2301710388100866,19872194.59351097
2025-05-31,btc,2.2453195179282552,19872697.71831411
2025-06-01,btc,2.266824485425617,19873113.34311615
2025-06-02,btc,2.2631740322455194,19873528.96776052
2025-06-03,btc,2.249049850630191,19873978.96763072
2025-06-04,btc,2.2306295386760513,19874372.71713886
2025-06-05,btc,2.164421975716304,19874791.46574495
2025-06-06,btc,2.221377259248508,19875210.21573494
2025-06-07,btc,2.246857184421021,19875657.09035296
2025-06-08,btc,2.2465926766265145,19876135.21478822
2025-06-09,btc,2.3383291419548384,19876572.71399197
2025-06-10,btc,2.331994320703792,19877100.8386734
2025-06-11,btc,2.299464902547621,19877541.4634359
2025-06-12,btc,2.2419620475504862,19878003.96211326
2025-06-13,btc,2.2394272436628913,19878457.08684579
2025-06-14,btc,2.227143824699812,19878928.96129285
2025-06-15,btc,2.227219971359887,19879353.96064281
2025-06-16,btc,2.2587719122318566,19879810.20991244
2025-06-17,btc,2.203207202646305,19880178.95961965
2025-06-18,btc,2.20581725377894,19880616.45850964
2025-06-19,btc,2.202308074044105,19881013.33336677
2025-06-20,btc,2.1712340906871987,19881485.20777738
2025-06-21,btc,2.1341088047568837,19881925.8325973
2025-06-22,btc,2.119915228385861,19882260.2073716
2025-06-23,btc,2.2134869832042123,19882594.58211129
2025-06-24,btc,2.220349702793955,19882960.20681027
2025-06-25,btc,2.2450664068043222,19883407.08158785
2025-06-26,btc,2.234143825279254,19883897.70610327
2025-06-27,btc,2.2307257878946083,19884257.08105605
2025-06-28,btc,2.2355962704995864,19884710.20583045
2025-06-29,btc,2.2551487868683586,19885238.33053762
2025-06-30,btc,2.224449219216365,19885691.45545754
2025-07-01,btc,2.190371437932748,19886110.20512658
2025-07-02,btc,2.2572933277993874,19886588.32973747
2025-07-03,btc,2.268221095554169,19887060.20463724
2025-07-04,btc,2.215345083660493,19887557.07962176
2025-07-05,btc,2.218074557692169,19888047.70454165
2025-07-06,btc,2.2363339967768048,19888547.70435433
2025-07-07,btc,2.2137003448829926,19889019.57916882
2025-07-08,btc,2.2241472452865456,19889463.3289624
2025-07-09,btc,2.268230580456622,19889975.8287024
2025-07-10,btc,2.354601798397052,19890510.20352689
2025-07-11,btc,2.38212290459618,19890978.9534219
2025-07-12,btc,2.37341147249211,19891444.57829192
2025-07-13,btc,2.4017092198498973,19891872.70218098
2025-07-14,btc,2.4125084332311304,19892325.82695938
2025-07-15,btc,2.364195114922196,19892838.32682504
2025-07-16,btc,2.3688751245334454,19893247.70163102
2025-07-17,btc,2.374985804949236,19893672.70128858
2025-07-18,btc,2.340384009446915,19894122.70082487
2025-07-19,btc,2.336414214135971,19894566.45067739
2025-07-20,btc,2.3233701383205516,19895032.07548858
2025-07-21,btc,2.3218439654227243,19895500.82536427
2025-07-22,btc,2.3670956161477066,19895969.57501957
2025-07-23,btc,2.334400354595592,19896407.07248054
2025-07-24,btc,2.3257901969225423,19896866.44726607
2025-07-25,btc,2.304027155259395,19897366.4469454
2025-07-26,btc,2.3118305041157874,19897844.57177667
2025-07-27,btc,2.338853962335245,19898272.69660724
2025-07-28,btc,2.3084821087206895,19898725.82142083
2025-07-29,btc,2.3014237166265827,19899075.82120082
